	sentence	sentiment
5452	Ennapathi theriyanum naa..nee ennum konjam kaathu erukanum.. That last dialogue from chiyaan	positive
5453	asuran or parayan?   tamil/dumeel ugly and dirty parayans.	negative
5454	Sema Sema sema Mass mass mass	positive
5455	Kavalan vs siratheai  This diwali kaithi vs bigil	positive
5456	Indha trailera big bossla podanumnu ninaikkaravunga like pannunga	positive
5457	All men girl ajith sir fan like	positive
5458	Thalaivar Rajani Sir ! Kerala fans Like Here	positive
5459	PANKALIKALA ADICHU THOOKALAMA 1 M LIKES KU BY THALA  MASS SOORIYA	positive
5460	Karthik Subburaj, take a bow man.	positive
5461	Vikram sir neenga Vera level sir	positive
5462	Film making level at it's peak  Shankar	neutral
5463	Kaalaila enthirucha udane nera Inga varavanga oru like potu ponga	positive
5464	Nirav shah ....  Love u ma dear.....	positive
5465	Ena da hindi la varuthu title uu	negative
5466	Style vara level super	positive
5467	1:55 to 2:05 enjoy pannuga pa	positive
5468	Makkalta kaitatu vaangae vivasayatha base panni Padam edukirainga idanala Tamil cinemavukum use illa vivasaigalukum use illa	negative
5469	Intha Mari ponnungaluku ellam ipdi than nadakum... Thala : Apdilam Nadakathu.. NADAKKAKOODATHU... Mass moment	positive
5470	Women's based subject athukavuthu dislike pannathinga da	positive
5471	Plz all r listen headset... Uvan bgm Vera level	positive
5472	Point Blank remake hope for better delivery	positive
5473	Innume 1 million like varalla  hahh  fans  Power avalave Thana ..mokka vai savdal poda vidda potham	negative
5474	Kolaaa masss.   Just nailed NKP trailer	positive
5475	All superstar mass fans hit like	positive
5476	Simple..... Life all time favorite thalaaaaaaaaaa	positive
5477	Intha pongaluku kandippa sweet sapuda porommm. . Semmmaaa kola verila iruke irukeee thalavrrrrr marana fans hit  likeeeee	positive
5478	Dei ennadaa kadasila fight vechutteenga... Pink padathula action sequence ey illiyedaa	neutral
5479	December 20 semmaiya iruka podhu SK Anna Vera level Vara poraru	positive
5480	Nejamave indha aaluku Enna vayasu indha mass kaamikuraru.....yeppa great	positive
5481	sirappana, tharamana sambavam JAN. 10th NADAKKA IRUKKU. sweet thaan PONGAL Inippu saappida pogiromm	positive
5482	Ennada 4days aachi inuom sarkar  trailer ah Ungala beat panna mudiyala	positive
5483	ತುಲ್ ಫಿಲ್ಮ್..ತಮಿಳ್ ಬೋಲಿಮಕ್ಕು ಇದನ್ನು 100cr ಮಾಡ್ತಾರೆ...	neutral
5484	@1:55 thirumba thirumba kekanum pola irukku	positive
5485	Shivakarhikayan-like Ajith       - comments	positive
5486	1 day la thalaiki 300 million like varanum dahh...	positive
5487	Apidi lam nadakadhu. Nadakavum koodadhu  thala at his best	positive
5488	Thalaivaaaaa.......... naan marana waiting la irundhen for trailer. Enakku oru pala kedachuruchu............	positive
5489	p  I   N     K       !!	positive
5490	Na vijay rasikan.semma thala u choose story	positive
5491	thalaiva unaku epadhan vayasu agum ?	neutral
5492	Asuran varudhu ok Ennai nokki payum thotta ennada aachu varuma varadha	positive
5493	Viswasam 1M likes in 1 day..	positive
5494	King of kollywood + king of bgm	positive
5495	En Mass Ennanu Theriyathu Illa.... October Theriyum..Congrats To Sangathamizham Team.....Apram Mukkiyama Enga Anna Vjs Vazhakkam Pola Senjitaru.....	positive
5496	Marana mass..... Thalaivar Pakka mass.... I'm waiting...	positive
5497	thala oda verithanamana  fans like panuga na unga kitta pesanum pa	positive
5498	Trending at #4 - in Malaysia	positive
5499	Ivaruku vayasu aagala  man of masses for a reason	positive
5500	Arjun fan club  Sivakarthikeyan fan club	positive
5501	Kandippa indha padam nalla odadhu.... Idhu Vijay sedhupathi kana padam illa..	negative
5502	300 k views in 45 mins !	positive
5503	Dhanush and vetrimaran! Vera level combo nu soldravanga mattum like pannunga	positive
5504	Again 1990 rajni sir cute look	positive
5505	pakka VJS movie and commercial movie super	positive
5506	thala&yuvan combo  thaara thappata kizhiyaa podhu	positive
5507	Yepodaa Dec20 Agum....Waiting La Veri yeruthu	negative
5508	En thalaivi Vidya balan enga da?	positive
5509	Maaassssssooooooooo maaaassss thalaya ipti oru puthu role la paakrapa as a thala fan romba happy ah erukku	positive
5510	thoothukudi thala fans ellaarum oru like podunga	positive
5511	rajini sir....romba varusham kaliche romba romba styleish irukaruuu.....ssss.... s..sema..s..stylish...s..super...s..star....	positive
5512	I'm Big Fan of Sethupathi in Karnataka , Love u makkal Selvan	positive
5513	Hey Therikaaa Epha Evalo naal aachu Intha words ah kettu	positive
5514	Vera Level AK VA Pakka porom  Waiting	positive
5515	Love from ..... Uttar Pradesh	positive
5516	Thalada Thalaya Minja Tamil Naatla Veara Ewanda 🤔??????????	positive
5517	Thala ya massa paka vandhavanga oru like	positive
5518	I am vijay sir fan    I like ajith sir	positive
5519	vara level isai puyal A.R.RAHMAN bgm	positive
5520	Ben 10 paartha maathiri irukku pa	negative
5521	#bgm king yuvan vera level bgm...	positive
5522	Yarellam krish and batman'a indha trailerla pathinga...Hit like	positive
5523	vj stp kagatha padam pakkah porom.	positive
5524	Sivaji - Bhajii Sapdu Petta - Sweet Sapdu  Serious scenes,  Same Modulation	negative
5525	Epa ena acting da karthi kola mass	positive
5526	Vetrimaranivanukku mattum eppadi daa intha mathiri bgm kedakkurathu Hats off	positive
5527	Oru raksha ella vere level	positive
5528	Look like remake of pink movie	positive
5529	Evalo vaatti paarthalum 11M views mela earamatinga they	positive
5530	How many beggers are here asking for likes?	negative
5531	Soooooooooooper movie family film payappadaama kudumpathoda parkkkalam	positive
5532	Old Rajnikanth , awesome style and dailogue deliver .	positive
5533	YouTube pakkam Vanthale Asuran trailer pakkama poga mattennu soltravanga Mattum	positive
5534	rajini fan from andhra.... universal hero ....	positive
5535	vera level dhanush sir.. Vetri maran sir...	positive
5536	Pakurathuku munaadiye dislike poduraanuga thalaivan U1 kaga	negative
5537	Adaadadadaaa Ennaamaaa iruku daa trailer Ayyo thalaivaaa thalaivaaa..... mudiyala pongadaa dai pongadaa..... I love you thalaivaaa ummaaaa	positive
5538	Sema   trailer	positive
5539	Thala thala THALA NER KONDA PAAVAri MANRAN MASS	positive
5540	candle anaiyara scene sollum RAJINI MASS na enanu .... adu thoda evanum porakala .......................	positive
5541	Bgm semma ya irruku nu solravunga like podunga	positive
5542	V for Versatile , V for vikram	positive
5543	Oruthar mela viswasam katta innoruthara yen kayapaduthringa love u Thala	positive
5544	Ipppaaaaaaaaa sema lateta vanthalum tharama iruku.......	neutral
5545	Thambi viswasam varuthu wait pannu overa adatha	positive
5546	Namma kitta kaadu irundha edupaanunga Namma kitta Ruba irundha pudingipaanunga ana padipa mattum pudunga mudiyaadhuthis dialogue	positive
5547	apdila nadakaathu .....nadaka kudathu ...love u ajith sir	positive
5548	Rajni sirkaha 100 times parkalam.. Worth watching	positive
5549	suyama sindhika therinja ellaruma HERO dan	positive
5550	Chiyan sir ur look like Young guy....	positive
5551	No exit....  Ha ha ha	negative
5552	Super 805k likes Night kulla 12 million views thandanum THALA bloods....	positive
5553	Chance illa Anna pakka acting... Salt and pepper look	positive
5554	Thalaaaaaaaaaaaa daaaaaaaaaa thalaaaaaaa daaaaaaaaaa veriyan daaaaaaaaaa	neutral
5555	Unga cell phone ne vittilae vechittu 2.0 padam pakka ponge	positive
5556	Padam vera level la iruku polaye	positive
5557	Who loves akshay kumar $rajnikanth sir	neutral
5558	Intro dialogue vsp Anna Ku Correct Aana dialogue	positive
5559	Thala Neega wait Thala wait wait	positive
5560	Parvaiyee Vera level la iruke....N K P...	positive
5561	Hollywood padatha yaar Tamil la dubbing pannathu	neutral
5562	Vera leval terailar mass      sivakkarthigayan mass bro	neutral
5563	Vetrimaaran dhanush deam vera leval	positive
5564	super super  amazing  stars	negative
5565	karthik super Thalivar marana mass waiting	positive
5566	Mute seidhu paarungal..pongal trailerai kondadungal..tharumaaru thalaivar	negative
5567	Ummmmmmmaaa thala....... no words to say dear role model....	positive
5568	Really sema energetic thalaivaaa... aaduvom paaduvom kondaaduvom this pongal...	positive
5569	Ilaya super star dhanush sir maari mudiyuma	positive
5570	Vera level Rajini sir Awesome vijay sedhubathy sir ultimate	positive
5571	Dislike ethuku da poduriga . Teast ellatha people...	neutral
5572	super star  marana mass& makkal selvan engayum sethupathi raja	positive
5573	Ethana thadava paathalum bore adikala....	positive
5574	Vera  11 vjs anna fans like podunga🤩	positive
5575	Style King Rajni  Awesome style	positive
5576	Adaiii idule engada mass  Iruku_🤔 Manasacchiya thottu  Sollunga papom_	neutral
5577	Confirm 3D.....  From malaysia.......  Kabali epdi FDFS ohhh..... Kaala epdi FDFS ohhhh ....Adhe thandaaaa 2.0	positive
5578	Super star fans kelam nalla theeni potrukarr karthik subaraj, thalaivar charisma vera level	positive
5579	talivaa ranji sir always super star.	positive
5580	Intha Trailer ku Realtime Likes Ku Link Kudunga....! #Thala	positive
5581	Thala fans likes laa slightaah slow aaguthu....speed up guyzz	positive
5582	ipom comentla pathi peru sk,u1,arjun,sakthimanetc..fans like pana solvanga.yanda.	negative
5583	Marvel aavuthu mairavathu SK universe daw	neutral
5584	Kali oda aatam pathachi, inime thooku thurayoda adavadi, alaparaigal than	positive
5585	Ithula Tapsi a heroine ah potrukalaam .	positive
5586	Yarda Krish 4 tamil le pandrathu	positive
5587	Trailer semma mass Vijay Sethubathi anna semma Anna	positive
5588	What a acting thalaivaaaa verithanamaaaa iruku trailer	positive
5589	Wow Sema vikram sir Vera level.padam pakka Marana waiting	positive
5590	Padipa matum namma kitendhu eduka mudiyathu  looks another raw film from vetrimaran	positive
5591	Hit like if you think Rajinikanth is a fucking joke	neutral
5592	Ithu than rajini padam mathiri irukku	positive
5593	Maza aa gaya trailer ko dekhkar	negative
5594	Visvasam laa song adichithuku song Inthu laa same tune solli paaru ga song paaraka vidu paaraka vidu adichi paaraka vidu	positive
5595	Ithu Ena BigBoss promo va da like comment nu vilayaditu irukinga 🤣🤣	negative
5596	sarkar trailer 33 m views Tamil	positive
5597	Nee vaa Thala ungaluku naanga irukom *AK ARMY*	positive
5598	Rompa expectiona iruku... Thala sekiram vaa...Thala..  August10... Waiting. . Thala speech sema mass... Last dialog super...	positive
5599	Maraaana masssss ,... Yappa innu Yevlo young ah iurkare .... Semmaa	positive
5600	Ada BGM Theivame Aniruth nee valga	positive
5601	the STYLE ambassador ... marana masssssssssssssssssssssssssssssssssss .....	positive
5602	Thala always mass... Thala takkaru doi	positive
5603	Oh ithuku than RangaRaj pandey Ajith ku Sombu adichathuku karanama	positive
5604	Nee Free aa Ticket kodutha kuda na Viswasam dha Povan., Thiruku Thakida	negative
5605	Thala i love  you  semmaya irukku Trailer 🤩🤩	positive
5606	that final madurai petta style....maranam Mass maranam..adhuku avantan poranthu varanum....love you thalaivaaa	neutral
5607	Thala ajith sir eppawum maasss	positive
5608	Comments section la irrukura angali pangali ellam like pottutu ponga	positive
5609	ethu HR nte  KRISHH alle ...	negative
5610	king  of you tube Thala.	positive
5611	marana waiting for nerkonda parvai	positive
5612	Vera level acting chiyaan Vikram Anna	positive
5613	Pandey thalaya vey ethirthu pesuriya goyala theatre pakkam varuva la va.......	positive
5614	261,636 views\r ! in 10 minutes....	neutral
5615	Thalapathy fans inga like podunga papom evlo per vanthurukinga ....... Am thala blood	positive
5616	Nanbargale.. petta vum viswasam compare panna theenga.. ajith mm nalla manushan.. rajiyum nalla manushan.. rendu perum jaikkattum..summa unarchiya kilapatheenga	positive
5617	Ena da panni vechu irukinga ..semaya iruku	positive
5618	Thalaaa 🤩🤩🤩🤩🤩🤩🤩vera level miss u thala	positive
5619	Thalaivar style its vera level	positive
5620	Name Kum patathukum ennada Sam at ham erukku	negative
5621	FINALLY STAR IS BACK WITH SUPER	positive
5622	Hit like for nawaz n rajinikanth sit	positive
5623	Ore super star Thalaivar  Rajini mattum yevanum porunthu vare povethille 🤘🤘	positive
5624	Thala  semaa  mass  gethu  india no.2 trending	positive
5625	Thala vera level BGM vera level	positive
5626	Thalaivaaaaaaaa itha first movie movie mathiri iruku thalaivaaaaaaaaaaaaaaaaaaaa	positive
5627	Thalaivar mass vijay anna gethu Sasi sir waiting	positive
5628	Haiyayo oru like ku mela poda mudilaye.... thala	positive
5629	Super shankar Sir vera Level Sir marana waiting sir	positive
5630	Konjam othingiru.. odi pathingiru.. varrathu Thalaivaru.. Petta Parak...	positive
5631	I am Thalapathy Fan .. Asuran	positive
5632	Dislike ...for rajini kaga .. trailer Nalla iruku..	neutral
5633	Indha Mari Thalaivar pathu rombha naal Aachi get rajinified .. pakka mass trailer	positive
5634	Kandipa Movie Flape nu thariuthu confirm Movie Flap nu Nanikuravanga like	negative
5635	U 1 maaassss u 1 daaa	positive
5636	வாவ் வாவ் ......Super star.. Santhosathala haeart nindidum pola erkku.!! Super super	positive
5637	Robot speaks about nerkonda paarvai	neutral
5638	Arumai ya irukku vetri pera vazhththukkal by Thalapathy veriyan	negative
5639	1:56 watch in 0.25× majic oh akshay kumar	neutral
5640	Yeppa verithanam da saamy....padam na ippadi irukanum....	positive
5641	Podu thala mass uh	positive
5642	Rajinikum vayasu agala thalaivar rasiganukum vayasu agala hence proved by views and likes	positive
5643	Rajinikanth amass Sasikumar aclass Vijay Sethupathy abass	positive
5644	Ethirpartha alavukku illa...bgm mattama irukku... Why ghibran🤦‍🤦‍	neutral
5645	Final dialogue  seruppadi kelvi to  haters	positive
5646	Itha moveku apparam yaarum jathiya pathai pesamatanga	positive
5647	Vj sethupathi ku important ilaa. ....	positive
5648	Kv anandh sir surya sir fan sangada paduvanganu ninainga... Kappan trailer than soona sir	neutral
5649	Namakku thevayanadha namma tha adichu vanganum..	positive
5650	Marana waiting semma mass thala ethula rangaraj pandey vera super	negative
5651	ARTHASHASTRAM UNGA VAZHY,  DHARMASHASTRAM ENN VAZHY	neutral
5652	10 times ku mela pathavanga like pannunga	positive
5653	Original - Pink Remake - Nerkonda Paarvai But Ajith Kumar acting is Killer	positive
5654	I seen 2.0 i doesnt like this movie	negative
5655	Thala + yuvan bgm vera level	positive
5656	Kola gaandu la irukaen padam paaka	positive
5657	U1  bgm king veara level	positive
5658	70 vayasuku yeththa nadippaa ithu..nee vera level thalaivaa...un nadipuku inai nee mattumey	positive
5659	Morning elundhu trailer paathavanga like here	positive
5660	haters ithaium mokka endu sonnenga enda ulahathile ungala vida poramai kaararhal yaareme illada	positive
5661	Enga Thala Vera level la Varar	positive
5662	Pure mass...semmaaa maassssss...Marana massss...vaaa Thalaivaaaaaa.... waiting for Petta and Viswasam.....verithanamaaa	positive
5663	Roshan mask potutu vantu hero nu sonna nambirvomaa	neutral
5664	BGM SUPER     AR RAHMAN  SIR	positive
5665	innkkum intha trailer pakkaravanga like pannunga	positive
5666	Superb Akshay sir and Rajni sir	positive
5667	movie naticha Oru oruththangaloda interview pathutu pathtu intha teaser pakuren pa semma mass thala nenga	positive
5668	All thala fans nanglu yenna mukki mukki like potaalu  1m mudiyalea ...	negative
5669	dei new sense onakkusense illayada nee solla thevallam viswasathukku than kodida maramanda.	positive
5670	Tharamana sambavam Pongal day la iruku.. Sema... Rajni Rajni Dan.. One and only super star..	positive
5671	trailer paarthu goosebumps aanavanga like podunga	negative
5672	Mairu maari padam eduka tha laaiku #aaathoo	negative
5673	Ithu Maari Neraiya Neriya Neriya Padam Nadinga Thala	positive
5674	Rajini sir looking semma fresh.......	positive
5675	Wathalaka hollywood range la iruku trailer	positive
5676	vera level  waiting for movie	positive
5677	Oruthavarukku viswasama irukirathukku kaga mathavangala yeh asinga paduthirienga???	positive
5678	All the best lokesh kanagaraj Thalapathy 64 Vera level ahh irukanum Thalapathy ahhh mass ahh katanum	negative
