	Unnamed: 0	sentence	sentiment	transliteration	translation
5808	5808	Marana thuku melana MASS  thala	positive	மராநா துகு மெலானா மாஸ்  தாலா	Marana tugu melana mas tala
5809	5809	Ivaruku vayase agadha  Love u vikram sir	negative	இவாருகு வயாஸ் அகதா  லவ உ விக்ரம் சிர்	Ivarugu Vyas Agatha Love U Vikram Sir
5810	5810	1m like come fast thala fans like here	positive	1ம் லைக் கோம் பாஸ்ட் தாலா பன்ஸ் லைக் ஹேரா	1st Like Gom Past Thala Puns Like Hera
5811	5811	Shankar + Rajani + Akki	positive	ஷங்கர  ராஜாநீ  அக்கி	Shankara Rajanee Akki
5812	5812	Karthi key verithanamana  Thalapathy oda entry euppudi Erukoma  Aandavaaaaaaa	positive	கார்தீ கே வேரீதநாமாநா  தலாபதி ஓடா எண்ட்ரி யுப்புடி எருகோமா  ஆம்தவா	KARTHI K VAREETHANAMANA THALAPATHI ODA ENTRY YUPPUDI ERUKOMA AMTHAVA
5813	5813	Lokesh kanagaraj... #Thalapathi_64 ku yaaru la kola waiting la irukurathu....	positive	லோகேஷ கநாகராஜ தலாபதி64 கு யாரு லா கோலா வைடிங் லா இருகுராதும்	Lokesha Kanagaraja Thalapati64 ku yaru la kola whiting la irukuratum
5814	5814	kola gaandla irukka mavane kollama vidamaatten.. Thalaivar swag..	negative	கோலா கான்ட்லா இருக்கா மவானே கொல்லாமா விதாமாட்டன் தலைவர ஸ்வாக்	Kola Kantla Isita Mawane Kollama Vidhamatan Chief Swag
5815	5815	Rangaraj pandey screen la parka ... Am waiting....	positive	ரம்கராஜ பாண்டே ஸ்க்ரீன் லா பரகா  அம் வைடிங்	Ramgaraja Pandey Screen La Baraka Am Widening
5816	5816	Super nadippin hero chiyaan. Kamal fans like me,	positive	ஸுபர் நதிப்பின் ஹீரோ சியாந கமல் பன்ஸ் லைக் மீ	Siyana Kamal Buns Like Me is the hero of Super River
5817	5817	Trailer ah paatha Angaali Pangaali elam oru like podunga	positive	ட்ரைலேர் அ பாதா அங்காலி பாங்காலி ஏலாம ஓரு லைக் போதுங்கா	Trailer A Patha Angali Bangali Elama Oru Like Pathanga
5818	5818	indian movies goes intra national levels woow	positive	இந்தியன் மோவிஸ் கோஸ் இன்ட்ரா நாதீஓநல் லெவெல் வூ	INDIAN MOVIES GOES INTRA NATIONAL LEVEL VU
5819	5819	Ippudi oru trailer vechukittu ethuku da teaser vitinga , mirattal po  visuals la stunning ah iruku	positive	இப்புடி ஓரு ட்ரைலேர் வேசுகித்தும் ஏதுகு டா டெஸ்ர் விதீம்கா  மிராத்தல போ  விஸுல் லா ஸ்டூனிங் அ இருகு	ipudi a trailer vesukithum etugu da desr vidimka mirathala po visul la stunning a irugu
5820	5820	E A C T I O N	positive	இ ஆ க் த் இ ஓ ந	E a g th e o n
5821	5821	Padam cetri pera valthukkal by kamalhasan fans	negative	பதம் செட்ரி பேரா வல்துக்கல் பி கமல்ஹாஸன் பன்ஸ்	Padam Chetri Pera Valtukkal B Kamal Haasan Buns
5822	5822	Thala fans likes podunga Let make it 1M likes	positive	தாலா பன்ஸ் லீக்ஸ் போதுங்கா லெட் மக் இட 1ம் லீக்ஸ்	Thala Puns Leagues Pathanga Led Mak Ida 1st Leagues
5823	5823	Bgm is not powerful like vada chennai	negative	பம் இஸ் நாத பவெர்புல லைக் வாடா சென்னை	Bum is natha powerbula like vada chennai
5824	5824	314k  likes. Vs 314k subscribe mass asuran trailer	positive	314கே  லீக்ஸ் வ்ஸ் 314கே ஸுப்ஸ்கிரிப் மாஸ் அஸுரன் ட்ரைலேர்	314K Leaks vs 314K Subscribe Mass Asuran Trailer
5825	5825	One Like for rajni kanth fans	positive	ஒன் லைக் பார் ரஜநீ கம்த பன்ஸ்	One Like Par Rajnee Kamtha Buns
5826	5826	Irungada enga Annan Blue satta review solatom..	positive	இருங்காதா ஏங்கா அந்நன் ப்ளூ சத்தா ரேவியூ சோலாதாம்	Irungata Enga Annan Blue Satta Revue Soladam
5827	5827	Film flop nu sorlavaga Like panuga dudes..	negative	பிலிம் ப்ளாப் நு சோர்லாவாகா லைக் பநுகா டுட்ஸ்	Film blob nu chorlavaga like panuka tuts
5828	5828	Class padathukku ivlo mass look..just Thala things	positive	கிளா பதாதுக்கு இவ்லோ மாஸ் லூக்ஜஸ்ட் தாலா திங்ஸ்	Ivlo mas lookjust tala things for cla padat
5829	5829	entha naiku nadakakuda mudiyathu periya buildup	negative	ஏநதா நைக்கு நாதாகாகுடா முதியாது பெரியா பில்டுப்	Enada Naikku Natagakuta Mudiyatu Periya Buildup
5830	5830	Karthi anna ahka mattum trailer paatha	positive	கார்தீ அந்நா அஹ்கா மட்டும் ட்ரைலேர் பாதா	Karthi anna ahka only trailer patha
5831	5831	En uyirey Meenatchi ,Ajith Rasigargal madurai	positive	ஏந உயீரே மீனாத்சீ அஜீத ரசிகர்கல் மதுரை	Ena Uyere Meenatsee Ajitha Fankal Madurai
5832	5832	Malayalam lady superstar Manju Warrier like podungaaaa...	positive	மலையாளம் லேடி ஸுபர்ஸ்டார் மம்ஜு வாரியர் லைக் போதுங்கா	Malayalam Lady Superstar Mamju Warrior Like Pathanga
5833	5833	Andra fans oka like veskondi pa	positive	ஆன்ட்ரா பன்ஸ் ஓகா லைக் வேஸ்கோண்டி பா	Andra puns oka like vescondi pa
5834	5834	Ennaku ennavo kanithan kathai ya konjam modify pannuna maathiri irruku	neutral	என்னாகு என்னாவோ கநீதந கதாஈ யா கொஞ்சம் மோடிப்பி பந்நுநா மாதீரீ இர்ருகு	Ennaku ennao kaneetana kataei ya little modippi pannuna matiri irrugu
5835	5835	Idhu dhan da Namma thalaivar	negative	இது தந டா நாம்மா தலைவர	This is Tana Da Namma Chief
5836	5836	Vijay sethupathi fanz  like	positive	விஜய ஸேதுபதீ பன்ஸ்  லைக்	Like Vijaya Sethupathi Buns
5837	5837	Never ever let phone in flight mode!	positive	நெவர் ஏவர் லெட் போன் இன் ப்ளிட் மோதே	Never Ever Let Bone In Blit Mothe
5838	5838	Pink movie remake but lets see....🤩   ok	positive	பிங்க் மோவி ரேமாம்க் புட் லெட்ஸ் ஸீ   ஓக்	Pink Movie Raymock But Let&#39;s See Oak
5839	5839	Thalaiva. .....semma ..unlike panravan ratham kakki savaan	negative	தலைவா செம்மா உன்லைக் பம்ரவண ரதம கக்கி ஸவான்	Thaliva semma unlaik pamravana ratama kakki savan
5840	5840	Dhanush annante oru mass item varunnundenn paranjekk	positive	தநுஷ அன்னன்ட் ஓரு மாஸ் இதிம் வருந்நுண்டென் பரந்ஜேக்க	Danusha Anant oru mas ithim varunnunde paranjeka
5841	5841	Semma ji semma ji...solla vaarthe illathalaivaa ur great	positive	செம்மா ஜி செம்மா ஜிசோலா வார்தே இல்லதலைவா ஊர் க்ரேட்	Semma G Semma Jisola Warthe Illathalaiwa Ur Grate
5842	5842	Like From Kkdi Dhanush fans Club	positive	லைக் கார்ம் க்க்டி தநுஷ பன்ஸ் கிளப்	Like Karm Kkt Danush Buns Club
5843	5843	T H A L A I V A PETTA = M A R A N A M A S S	positive	த் ஹ் ஆ ல் ஆ இ வ ஆ பெட்டா  ம் ஆ ர் ஆ ந ஆ ம் ஆ ஸ் ஸ்	T h a l a i v a peta m a r a n a m a s s
5844	5844	Helo mugamudiya illa Krish ooda maskku	positive	ஹேலோ முகாமுதீயா இல்லா க்ரீஷ ஊடா மாஸ்க்கு	Hello Mangundiya Illa Krisha Uda Mass
5845	5845	Now 800,076 Likes and 67,245 Dislikes	positive	நோ 800076 லீக்ஸ் அண்ட் 67245 டிஸ்லீக்ஸ்	No 800076 Leaks and 67245 Disleaks
5846	5846	Wat did u say mr meera krishnan dailogue..Vera level thala...Yuvan bgm therikudhu....	positive	வாட டித் உ ஸ்ய மர மீரா கிருஷ்ணந டைலோகுஎவெரா லேவேல தலாயுவாந பம் தெரிகுது	Vada dith u sya mara meera krishna tailoguevera levela dalaiuvana pam terikudu
5847	5847	Ena da pani vechu irukinga ...dialogue delivery la kevalama iruku🤦‍	negative	எனா டா பாணி வேசு இருகீங்கா டியாலோகு டெலிவரி லா கேவாலாமா இருகு	Ena da pani vesu irukeinga dialogu delivery la kewalama iruku
5848	5848	1000 varusham aanalum bat parody tha panna mudiyum copy paste Panama.. suyama yosinga dir...tat too with sk..#shi*	positive	1000 வருஷம ஆனாலம் பத் பரோடி தா பன்னா முதியும் கபி பேஸ்ட் பனாமா ஸுயாமா யோசிங்கா தீர்தத தூ வித் ஸ்க்ஷீ	1000 varushama analam padh barodi tha panna mutium kabi paste panama suyama yosinga tirdhata tu with skshi
5849	5849	nalla film aya mathiyayrunnu triler super	positive	நல்லா பிலிம் ஆயா மதீயாய்ருநநு த்ரிலெர் ஸுபர்	Nalla Film Aya Madhiyairunanu Thriller Super
5850	5850	Thala dhan da gethu bollywood la amithabachan oda character ah overtake pani therika vitrakaru	positive	தாலா தந டா கேதும் பொலிவுட் லா அமிதாபசன் ஓடா சராக்டர் அ ஓவர்தக் பாணி தேரிகா வித்ரகரூ	Thala Thana Da Ketum Bollywood La Amitabhasan Oda Character A Overthunk Style Terika Vidharaku
5851	5851	ALWAYS KINGGG OF YOU TUBE,evanum mothanumnu nenachalum avanukku Manda bathirammm	negative	ஆழ்வாய் கிங் ஆப் யூ துபிவாநும்ம் மோதாநும்நு நேநாசலம் அவநுக்கு மண்டா பதீராம்ம	Alvai King of you Dubiwanum Modhanumnu Nenachalam to him Manda Pathiramma
5852	5852	Arada paranje annan feald out ayennu	positive	அரதா பரன்ஜே அந்நன் பியால்ட் அவுட் ஆயென்னு	Aratha Baranje is out of the picture
5853	5853	Fdfs ku wait pantravanga matum like....	positive	ப்தஸ் கு வாத் பம்த்ரவங்கா மாதும லைக்	Pdhus ku vad pamtravanka maduma like
5854	5854	Vadachennai is love I'm from karanataka	negative	வாடாசென்னை இஸ் லவ இம் கார்ம் கரநாடக	Vadachennai Is Love Im Carm Karanadaka
5855	5855	Vijay sethupathikaga vanthanu Evanavathu sonninga avlotha	negative	விஜய ஸேதுபதிகாகா வம்தநும் ஏவாநாவாதும் சோன்நீங்கா அவ்லோதா	Sonneinga Avlodha of Vijaya Sethupathikaga family and Evanava
5856	5856	Asuran tha mass vera yethuvun illa	positive	அஸுரன் தா மாஸ் வேரா யேதுவுந இல்லா	Asuran tha mas vera yetuvuna illa
5857	5857	Simply amazing movie .... Vere level padam ...	neutral	சிம்ப்லி அமஸிங் மோவி  வெர் லேவேல பதம் 	Simply amazing movie ver levela padam
5858	5858	Innum 44200 views balance  adichi thookalamaa ‍‍‍‍‍‍‍	positive	இன்னம் 44200 வியஸ் பாலன்ஸ்  அதிசீ தூகலாமா 	Innam 44200 Vias Balans Athisee Dhugalama
5859	5859	Sasikumar irukaru ,,,appo idhu devar samuga padama ?	positive	ஸஸிகுமார இருகாரு அப்போ இது தேவார ஸமுகா படாமா 	Sasikumar irukaru then this is devara samuka padama
5860	5860	Rajini thalaivar illa da MGR mattum thaan thalaivar	neutral	ராஜீநீ தலைவர இல்லா டா மர் மட்டும் தான் தலைவர	Damar is the only leader without resignation leader
