	Unnamed: 0	Unnamed: 0.1	sentence	sentiment	transliteration	translation
4318	4318	4318	Kakaikku than kunju PON kunju thala racigan da	positive	காகைக்கும் தந கும்ஜூ பான் கும்ஜூ தாலா ரேக்சிகன் டா	To crow own Kumju Pan Kumju Tala Rexicon Dr
4319	4319	4319	Semma semma thalaivaa maranaa mass	positive	செம்மா செம்மா தலைவா மரனா மாஸ்	Semma Semma leader Marana Mass
4320	4320	4320	Enrum thala ajith'   views paka nera  youtube varavanga ellarum oru like podunga	positive	ஏநரம் தாலா அஜீத   வியஸ் பகா நேரா  யௌதுப் வரவங்கா எல்லார்ம் ஓரு லைக் போதுங்கா	Enaram Tala Ajita Vius weather Straight YouTube don&#39;t come Everyone A Like not enough
4321	4321	4321	Unga Vetriya Mattum Yaralayum Eduthukidave Mudiyathu Vetri-Dhanush	positive	உங்கா வேத்ரிய மட்டும் யாரலயும் எடுதுகீதாவ் முதியாது வேத்ரிதநுஷ	Unga Vedriya Only In anyone Take it never get old Vedridanusha
4322	4322	4322	Baboyii Enti edhii... Blok buster pakka	positive	பாபோயீ எண்டி ஏதீ ப்ளோக் புஸ்டர் பக்கா	Baboee Endy Aethi bloke Buster Baka
4323	4323	4323	70yrs Old Young Man... Vera Level Verithanam... One and ONLY SUPER STAR FOREVER. Thalaivaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa	positive	70ய்ர்ஸ் ஓல்ட் யௌங் மன் வேரா லேவேல வேரீதநாம் ஒன் அண்ட் ஓன்லி ஸுபர் ஸ்டார் போர்வர் தலைவா	70yrs Old Young Man Vera Not at all Different name One And Only Super Star Warrior leader
4324	4324	4324	ajith padam fight kaanave illeeyy...adadadaaaa fight vandhidich kadasiyele...	positive	அஜீத பதம் பைட் காநாவே இல்லிய்யாதாதாதா பைட் வந்திடீச கதாசியெலே	Ajita Term Byte Kanaway Illiyadadada Byte Vanditisa Khadasiele
4325	4325	4325	Daily vandhu pakkuravanga like adi	positive	டெய்லி வந்து பக்குரவங்கா லைக் ஆதி	Daily come Pakurawanga Like Adi
4326	4326	4326	Trailer release aaki 16 days aakuthu. Indai varaikkum srilankala trending fifty kulla thaan itukkuthu	positive	ட்ரைலேர் ரெலியாஸ் ஆகீ 16 தய்ஸ் ஆகுது இந்தாய் வரைக்கம் ஷ்ரீலம்கலா ட்ரெண்டிங் பிஃப்டி குல்லா தான் இதுக்குது	Trailer Relias Aye 16 Thais is Indian drawing Sri Lanka Trending Fifty Gulla That&#39;s it For this
4327	4327	4327	Mrg vara wait pana mudiyama Trailer pathu Veri yetha vanthavinga elam yaru...	positive	ம்ர்க் வாரா வாத் பனா முதியாமா ட்ரைலேர் பாது வேரி யேதா வம்தாவீந்கா ஏலாம யாரு	Mrk Vara Wath Pana old man Trailer Badu Varie Yeda Don&#39;t worry Auction who
4328	4328	4328	Rajini and Akshay Kumar fans like here...	positive	ராஜீநீ அண்ட் அக்ஷய குமார பன்ஸ் லைக் ஹேரா	Resign And Akshay Kumara Buns Like Hera
4329	4329	4329	Theri theri theri theri thalaivaaa . Semma semma semma semma semma semma semma	positive	தேரி தேரி தேரி தேரி தலைவா  செம்மா செம்மா செம்மா செம்மா செம்மா செம்மா செம்மா	Teri Teri Teri Teri leader Semma Semma Semma Semma Semma Semma Semma
4330	4330	4330	Arjun and dheol are good	positive	அர்ஜுன் அண்ட் தேஓல் அர் கூத்	Arjun And Teol Ar Gooth
4331	4331	4331	Dei pandey . Nee enga da vandha ..	positive	தீ பாண்டே  நீ ஏங்கா டா வம்தா 	fire Pandey you Anga Dr Vamta
4332	4332	4332	Dhanus acting Sollamuiyala asura very manusan eppadi ippadiyallam   semma	positive	தனுஸ அக்டிங் சோல்முயயாலா அஸுரா வெரி மநுஸந இப்படி இப்பதியாள்ளம்   செம்மா	Dhanusa Acting Solmuayala Azura Very Manusana Like this Appatiallam Semma
4333	4333	4333	Thala da Vera evanda fire wow	positive	தாலா டா வேரா ஏவந்தா பிர் வோ	Tala Dr Vera Eventa Bir Woah
4334	4334	4334	BGM King U1 fans like here	positive	பம் கிங் உ1 பன்ஸ் லைக் ஹேரா	Bum King U1 Buns Like Hera
4335	4335	4335	Nice punch oruthar mela viswasam kaata eduku inoruthara asinga paduthuringa??	positive	நிஸ் பூஞ்ச் ஓருதார் மேலா விஸ்வஸம் காடா எடுகு இநோருதாரா அசிங்கா படுதுரீந்கா	Nis Poonch One Above Vishwasam Gada Take it Inorudara Asinga Badhurinka
4336	4336	4336	Yuvan mass nu solldravanga like panunga	positive	யுவந மாஸ் நு சோல்ல்த்ரவங்கா லைக் பானுங்கா	Youth Mass Nu Cholltrawanga Like Panunga
4337	4337	4337	Ennna voice da.... Semmmmmaaaa.. Thala always rock	positive	என்னா வோஈஸ் டா செம்மா தாலா ஆழ்வாய் ராக்	what Voices Dr Semma Tala deep Rock
4338	4338	4338	Mass hero subject unaku set avathu kumaru, hayoo	negative	மாஸ் ஹீரோ ஸுப்ஜெக்ட் உனாகு செட் அவாதும் குமாரு ஹாயூ	Mass Hero Subject Unaku Set Awadu Kumaru Hey
4339	4339	4339	SK Anna Vera level mass SK fans hit like	positive	ஸ்க் அந்நா வேரா லேவேல மாஸ் ஸ்க் பன்ஸ் ஹித லைக்	Sc That day Vera Not at all Mass Sc Buns Hita Like
4340	4340	4340	Yeppa yedhana peru.. Kadaisila palaya super star ah kannula kaamichutan ta.. Padam full ah ipdiyae irundha super...	positive	யெப்பா யேதாநா பெரு கட்ய்ஸீலா பாலயா ஸுபர் ஸ்டார் அ கனுலா காமிசுதந தா பதம் புல் அ இப்தியா இருந்தா ஸுபர்	Yep Yetana Peru Kathysila Balaya Super Star A Cannula Kamisudhana Tha Term Grass A Ibtia If there is Super
4341	4341	4341	Antha 43 k dislike Vijay fan ha than Da erupan	positive	அந்தா 43 கே டிஸ்லிக் விஜய பன் ஹா தந டா ஏருபண	Anda 43 K Dislik Vijaya Bun Ha own Dr Arupana
4342	4342	4342	Thala powerful acting neraya neraya neraya neraya neraya.	positive	தாலா பவெர்புல அக்டிங் நேராயா நேராயா நேராயா நேராயா நேராயா	Tala Powerbula Acting straight straight straight straight straight
4343	4343	4343	Super star always rocks maasu marana maasu	positive	ஸுபர் ஸ்டார் ஆழ்வாய் ராக்ஸ் மாஸு மராநா மாஸு	Super Star deep Rocks Mass Marana Mass
4344	4344	4344	Thalaivar ra ethu eyankkanna ennala namba mudiyala pakka mass i u love Thalaiva	positive	தலைவர ரா ஏது ஏயாம்க்கன்னா என்னாலா நம்பா முதியாலா பக்கா மாஸ் இ உ லவ தலைவா	Chairman Ra which Eyamkanna Am I? Believe it or not Are you old? Baka Mass e U Available leader
4345	4345	4345	Dislike pannavan Ratham Kakki saavan	positive	டிஸ்லிக் பந்நாவந ரதம கக்கி ஸாவந	Dislik Pannavana Rathama Cuckoo Savana
4346	4346	4346	Yaarulaam movie paathutu vandhu trailer paakuringa  Padam vera level ... Good	negative	யாருளாம் மோவி பாதுதும் வந்து ட்ரைலேர் பாகுரிங்கா  பதம் வேரா லேவேல  கூத்	Who is Movie Touching come Trailer Baguringa Term Vera Not at all Gooth
4347	4347	4347	Thala on rage 🤗 800K Likes	positive	தாலா ஆன் ரேஜ்  800கே லீக்ஸ்	Tala Ann Rage 800K Leaks
4348	4348	4348	Yaru enna sonnalum enga star super star	negative	யாரு என்னா சோன்னலம் ஏங்கா ஸ்டார் ஸுபர் ஸ்டார்	who what sonnalam Anga Star Super Star
4349	4349	4349	Rangaraj pandey tha adaki vaasi thaliku munnala vaal aadakudathu !!!!	positive	ரம்கராஜ பாண்டே தா அதாகீ வாஸீ தாலிகு முந்நாலா வால் ஆதாகுதாது 	Ramgaraja Pandey Tha Adagi stay Taliku Last year Tail It won&#39;t work
4350	4350	4350	Asuran movie ha 2nd time pathavanga like podunga	positive	அஸுரன் மோவி ஹா 2ந்த் டைம் பதாவங்கா லைக் போதுங்கா	Asuran Movie Ha 2nd Time Padavanga Like not enough
4351	4351	4351	Vijay fan ah solren Tharamana padama irukum.	positive	விஜய பன் அ சோல்ரேன் தாரமநா படாமா இருகம்	Vijaya Bun A Solren Taramana Padama Darkness
4352	4352	4352	Ena sir... RAJINI ku Rajni Nu Varuthu....	positive	எனா சிர் ராஜீநீ கு ரஜநீ நு வருது	Ena sir Resign Ku Rajnee Nu is coming
4353	4353	4353	Tamil cinemava hollywoodku eduthittu poyiteenga sir	negative	தமிழ் சினிமாவா ஹோலிஉட்கு ஈதுதிட்டு போயீதீம்கா சிர்	Tamil Cinema? For Holi Compensating Boedimka sir
4354	4354	4354	Talaiva super..... But my kutty talaivan vjsethupathiku ummaaaahhhhhhh	positive	தலைவா ஸுபர் புட் மீ குட்டி தலைவன் வ்ஜ்ஸேதுபதிகு உம்மாஹ்ஹ	leader Super Butt I am baby leader Vjsetupathigu Ummah
4355	4355	4355	Padathula style irukum... But.. Padamea stylela tha iruku.. Mass thalaiva	positive	பதாதுலா ஸ்டைல் இருகம் புட் பதாமியா ஸ்டைல்லா தா இருகு மாஸ் தலைவா	Badatula Style Darkness Butt Badamia Style Tha sit down Mass leader
4356	4356	4356	Hahahahaha... Thalaivaaaaaa... Ipo enna panna porom... Theatera kilichi thonga vida porom	positive	ஹஹாஹாஹாஹா தலைவா இபோ என்னா பன்னா போரோம் தீட்டரா கிலீசீ தோங்கா விதா போரோம்	Hahahahaha leader Ibo what Panna let&#39;s fight Theta Glish Tonga Vida let&#39;s fight
4357	4357	4357	0:28 Shaktimaan Parle-G Biscuit SaptuNaanum sinna vayasula jump panni parakka  try pannirukken 90's Pasanga Da 🤣	positive	028 ஷக்திமாந பார்லேக பிஸ்கிட் ஸப்துனாநும சின்ன வயாஸுலா ஜம்ப் பந்நீ பர்க்கா  ட்ரி பந்நீருக்கேன் 90ஸ் பஸம்கா டா 	028 Shaktimana see Biskit Saturday small Viazula Jump Panni Burqa Dr A can of water 90s Pasamka Dr
4358	4358	4358	Dhanushhh Annaa Tlgu State la mvi release pannu Annaa ...	positive	தநுஷ் அன்னா த்ல்கு ஸ்டேட் லா ம்வீ ரெலியாஸ் பன்னு அன்னா 	Dhanush Anna Tlku Stat La MW Relias Bannu Anna
4359	4359	4359	POWER PACK ACTING AND DIALOGUE DELIVERY AND VERA LEVEL LOOK THALA....KOLA WAITING FOR NERKONDA PARVAI...MASS BGM...	positive	பவர் பக அக்டிங் அண்ட் டியாலோகு டெலிவரி அண்ட் வேரா லேவேல லூக தலாகோலா வைடிங் பார் நெர்கோண்டா பர்வைமாஸ் பம்	Power Paka Acting And Dialogue Delivery And Vera Not at all Luke Talakola Whiting see Nergonda Parvaimas Bum
4360	4360	4360	Remake veara level Thala, U1, H.V	positive	ரேமாம்க் வேரா லேவேல தாலா உ1 ஹவ்	Remamc Vera Not at all Tala U1 Haw
4361	4361	4361	Elam ok but super Hero ku voice matum Chinna kolantha mari ituku	positive	ஏலாம ஓக் புட் ஸுபர் ஹீரோ கு வோஈஸ் மாதும சின்ன கொலாந்தா மாரி இதுகு	Auction Oak Butt Super Hero Ku Voices Mrs small Kolanta Marie This is it
4362	4362	4362	Akshay is best but movie is not good  just like robot  movie	negative	அக்ஷய இஸ் பெஸ்ட் புட் மோவி இஸ் நாத கூத்  ஜஸ்ட் லைக் ரோபோட்  மோவி	Akshay Is Best Butt Movie Is Nath Gooth Just Like Robot Movie
