	uid	sentence	lang	sentiment
6424	6425	Be careful what you wish forTen cuidado con lo que deseasI know u want her gone , but be careful what u wish for cause she may never return	['EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'ES', 'ES', 'ES', 'ES', 'NA', 'EN', 'EN', 'EN', 'EN', 'EN', 'NA', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN']	negative
6425	6426	yo solo se k Gano Barcelona !!!! Hates gonna hate lmao :D Ok bye .	['ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'NA', 'EN', 'EN', 'EN', 'EN', 'NA', 'EN', 'EN', 'NA']	negative
6426	6427	lol te conviene xque ahora puedes ir a garar de la buena 😗💨🍁🔥😂👌	['EN', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA']	positive
6427	6428	Careless mistakes . Errores por descuido . Try not to make any careless mistakes	['EN', 'EN', 'NA', 'ES', 'ES', 'ES', 'NA', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN']	neutral
6428	6429	Crash : Figurativamente algo así como quedarse dormido rápido por cansancio . Sorry I did n't reply , I crashed early .	['EN', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'EN', 'EN', 'EN', 'EN', 'EN', 'NA', 'EN', 'EN', 'EN', 'NA']	neutral
6429	6430	no pos wow 😂 #allfamosa	['ES', 'ES', 'EN', 'NA', 'NA']	positive
6430	6431	Justin me trata Como Su Plato De Segunda Mesa 😫 like ugh he has a gf 😠 !	['NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'NA', 'NA']	negative
6431	6432	Like just stop Muy Apenas I Dejo a Mi sister use it cx	['EN', 'EN', 'EN', 'ES', 'ES', 'EN', 'ES', 'ES', 'ES', 'EN', 'EN', 'EN', 'NA']	neutral
6432	6433	FML nomas eso m faltaba !!!!!!!!!! # ! # Bad news	['EN', 'ES', 'ES', 'ES', 'ES', 'NA', 'NA', 'NA', 'NA', 'EN', 'EN']	negative
6433	6434	gayyyy lol jk fucking annoying I swear but mensaaaa lol	['EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'ES', 'EN']	negative
6434	6435	lmao your already know k soy experta en eso !! Ha	['EN', 'EN', 'EN', 'EN', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'EN']	positive
6435	6436	pff escuche un pedo ? :D haha naww todavia NO ah nasido el k me lo calme nomas k im taking a break !! Lol	['ES', 'ES', 'ES', 'ES', 'NA', 'NA', 'ES', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'EN', 'EN', 'EN', 'EN', 'NA', 'EN']	positive
6436	6437	No lo había pensado , el equivalente en mi tierra sería : no hace caso como dices tu , se rehusa a escuchar es muy buena interprerac	['ES', 'ES', 'ES', 'ES', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'EN', 'ES', 'ES']	neutral
6437	6438	haha all bad y ellos toqan en cualquier de tus paris ?	['EN', 'EN', 'EN', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'NA']	positive
6438	6439	well they are #1 in la liga so I dont see how its funny !! :P lol Just watch <<	['EN', 'EN', 'EN', 'NA', 'EN', 'NA', 'ES', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'NA', 'NA', 'EN', 'EN', 'EN', 'NA']	positive
6439	6440	haha arroz 🍚 a mi las chinas ni me emocionen	['EN', 'ES', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES']	negative
6440	6441	You thought wrong : Estabas equivocado/Pensaste mal . Person 1 : I did n’t know I had to pay you back . Person 2 : Well , you thought wrong .	['EN', 'EN', 'EN', 'NA', 'ES', 'ES', 'ES', 'NA', 'EN', 'NA', 'NA', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'NA', 'EN', 'NA', 'NA', 'EN', 'NA', 'EN', 'EN', 'EN', 'NA']	negative
6441	6442	vaaammoooss :))) lol it been a while since I 've chilled in San Pedro haha 😂	['ES', 'NA', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'NA', 'NA', 'NA', 'NA']	positive
6442	6443	en serio lol idk I mean if I text you at this time I excpect a reply around the same time que no ?	['ES', 'ES', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'ES', 'ES', 'NA']	negative
6443	6444	que vas a estudiar ? Hacer tortillas a mano lmao ? 😂👏	['ES', 'ES', 'ES', 'ES', 'NA', 'ES', 'ES', 'ES', 'ES', 'EN', 'NA', 'NA']	positive
6444	6445	ps usted cuando tenga tiempo ! Nesesito k aprender porque soy media mala pa ' el merengue lol	['ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'ES', 'ES', 'EN']	positive
6445	6446	Ahh okay gracias 👌😊	['EN', 'EN', 'ES', 'NA']	positive
6446	6447	Misguided : Mal informado You may be misguided by all of the false information on the internet .	['EN', 'NA', 'ES', 'ES', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'NA']	negative
6447	6448	En general Earth es el planeta Tierra hay frases q lo usan como ground to Earth . Soil es lo q usas para tus plantas ...	['ES', 'ES', 'EN', 'ES', 'ES', 'ES', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'EN', 'EN', 'EN', 'NA', 'EN', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA']	positive
6448	6449	The fact that my family bought sonic I yo Por Estar en Adieta no pidi nada 😩😭😭😭😭😭😭	['EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'NA', 'EN', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA']	negative
6449	6450	Wacky : Absurdo/Chiflado . The clown was dressed sort of wacky and tacky to amuse the children .	['EN', 'NA', 'ES', 'NA', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'NA']	neutral
6450	6451	haha pero hay unas que se exageran like sick #chona status 😂	['ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'EN', 'EN', 'NA', 'EN', 'NA']	negative
6451	6452	Fuck You Pues no Te Voy a Decir Cuando Lo Aga ya Nomas vas a Ver Cuando diga Campeon & Diana are now friends 😂	['EN', 'EN', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'NA', 'EN', 'EN', 'EN', 'NA']	negative
6452	6453	The new neighbors are so ( 35 ) ( 35 : extraños )	['EN', 'EN', 'EN', 'EN', 'EN', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'ES', 'NA']	negative
6453	6454	Tucking someone into bed : Llevar a la cama a alguien ( un niño ) Jose tucked his son into bed an hour later than he should have	['EN', 'EN', 'EN', 'EN', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'ES', 'ES', 'NA', 'NA', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN']	positive
6454	6455	Ahhhhh ESA NOOOOOOO Cualquiera pero esa Nooooooo !!!	['EN', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA']	negative
6455	6456	"Me voy a tomar la libertad de inventarme un símbolo para la t "" muda "" lo van a ver en la website , esto no es oficial , pero ..."	['ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'ES', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'EN', 'NA', 'ES', 'ES', 'ES', 'ES', 'NA', 'ES', 'NA']	neutral
6456	6457	That tequila rose is the best !!!!! ^.^	['EN', 'ES', 'EN', 'EN', 'EN', 'EN', 'NA', 'NA']	positive
6457	6458	girl bente pa la casa .. ya t abia dicho chingao ! Nomas k te dije k mas tarde cuz ahorita estoy con mis nieces !	['EN', 'ES', 'ES', 'ES', 'ES', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'EN', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA']	negative
6458	6459	si no soy marathon runner lol xD fuhk it tho me la riezgo haha	['ES', 'ES', 'ES', 'EN', 'EN', 'EN', 'NA', 'EN', 'EN', 'EN', 'ES', 'ES', 'ES', 'EN']	neutral
6459	6460	Got the ranfla waiting perro	['EN', 'EN', 'ES', 'EN', 'ES']	neutral
6460	6461	its leon not pachuca .. pachuca no llega ni a la liguilla	['EN', 'NA', 'EN', 'NA', 'NA', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES']	positive
6461	6462	Ahh really pos que Tiene we should go but not today 😏	['EN', 'EN', 'ES', 'ES', 'ES', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'NA']	positive
6462	6463	no es problema de spam , es el progrma q envía correos , no es muy confiable :( ya estoy buscando otro para q no vulva a suceder :)	['ES', 'ES', 'ES', 'ES', 'EN', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'ES', 'ES', 'ES', 'ES', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA']	positive
6463	6464	Yummy : Sabroso . This Italian dish is yummy !	['EN', 'NA', 'ES', 'NA', 'EN', 'NA', 'EN', 'EN', 'EN', 'NA']	positive
6464	6465	Get back on your feet : Algo así como Recuperarse I will go back to work as soon as I get back on my feet	['EN', 'EN', 'EN', 'EN', 'EN', 'NA', 'ES', 'ES', 'ES', 'ES', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN']	positive
6465	6466	De la película Pulp Fiction : Busboys ? Some wetback getting paid a dollar-fifty an hour , really give a you 're stealing from the owner ?	['ES', 'ES', 'ES', 'EN', 'NA', 'NA', 'NA', 'NA', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'NA', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'NA']	negative
6466	6467	You told me not to : ( presta Atención A la forma Gram)You told me not to get you anything so I did n’t .	['EN', 'EN', 'EN', 'EN', 'EN', 'NA', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'NA']	negative
6467	6468	De ahora en adelante van a poder hacer video chat GRATIS por la compra de audio , es INDISPENSABLE q alguien que hable inglés te corrija ...	['ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'EN', 'EN', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA']	positive
6468	6469	Yo sigo Mi camino I no Vuelvo pa tras 🎧😉	['ES', 'ES', 'ES', 'ES', 'EN', 'ES', 'ES', 'ES', 'ES', 'NA']	positive
6469	6470	Cold shoulder : Desprecio . I tried to hug her , but she gave me the cold shoulder .	['EN', 'EN', 'NA', 'ES', 'NA', 'EN', 'EN', 'EN', 'EN', 'EN', 'NA', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'NA']	negative
6470	6471	ya lost bruh unacceptable	['ES', 'EN', 'EN', 'EN']	negative
6471	6472	I seriously have no life Rn 😂😂 Nombre pos ontan todos que Se me Pierden	['EN', 'EN', 'EN', 'EN', 'EN', 'NA', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'ES', 'ES']	negative
6472	6473	Cut her loose : Quedar libre Now that we know of her attempt to steal from our business , it ’s time to cut her loose .	['EN', 'EN', 'EN', 'NA', 'ES', 'ES', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'NA', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'NA']	negative
6473	6474	Well put : Lo expresaste muy bien . That was well put ! I could n't have said it better myself !	['EN', 'EN', 'NA', 'ES', 'ES', 'ES', 'ES', 'NA', 'EN', 'EN', 'EN', 'EN', 'NA', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'NA']	positive
6474	6475	Nunca me arrepiento de lo k ago aun k aya sido un error , at the end of the day its what I wanted .	['ES', 'EN', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'NA']	positive
6475	6476	We ’re done : Ya terminamos MUCHO más usado que finish . We ’re done talking , this conversation is over .	['EN', 'EN', 'EN', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'EN', 'NA', 'EN', 'EN', 'EN', 'EN', 'NA', 'EN', 'EN', 'EN', 'EN', 'NA']	negative
6476	6477	enserio battlefield be too active haha	['ES', 'EN', 'EN', 'EN', 'EN', 'EN']	positive
6477	6478	No te estreses en entrevistas : What is it about this company that attracted your attention ? In other words , what made you want to work here ?	['ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'NA', 'EN', 'EN', 'EN', 'NA', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'NA']	positive
6478	6479	Recuerda q aprendí por oído , y no recomiendo mucho las reglas de grámatica . Cuando es leave y después una acción yo ...	['ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'ES', 'ES', 'EN', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA']	neutral
6479	6480	Come up : Varias cosas una es Aparecer I need to pay off my ticket , but I ’m broke . How am I going to come up with the money ?	['EN', 'EN', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'NA', 'EN', 'EN', 'EN', 'EN', 'NA', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'NA']	negative
6480	6481	chubbs get up and go outside perro we Gunna smoke	['EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'ES', 'EN', 'EN', 'EN']	neutral
6481	6482	I Was n't Eso Fue Un Decir 💁 & I know 💙😌	['EN', 'EN', 'EN', 'ES', 'ES', 'ES', 'ES', 'NA', 'NA', 'EN', 'EN', 'NA']	positive
6482	6483	Put together : Luce bien She ’s always very well put together with her clothes ironed and her hair done .	['EN', 'EN', 'NA', 'NA', 'ES', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'NA']	positive
6483	6484	En el Walmart tavan biendo el Pinche Super Bowl whatever 😂	['ES', 'ES', 'NA', 'ES', 'ES', 'ES', 'ES', 'NA', 'NA', 'EN', 'NA']	positive
6484	6485	Hola Barranquillera :) I 've been sick , that 's why I did n't reply , love it more when you guys step by and say hello see u around	['ES', 'NA', 'NA', 'EN', 'EN', 'EN', 'EN', 'NA', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'NA', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN']	positive
6485	6486	lol k paso xD ?	['EN', 'NA', 'ES', 'NA', 'NA']	neutral
6486	6487	When I was talking to a guy & my brother pulled me away 😂😂😂😭 Pinche jealous brother que Tengo 😝 !	['EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'NA', 'EN', 'EN', 'EN', 'EN', 'EN', 'NA', 'ES', 'EN', 'EN', 'ES', 'ES', 'NA', 'NA']	neutral
6487	6488	Y si la vez dile que ya ni me acuerdo de ellaaaa ... mannn I Miss Aliados De La Sierra ...	['ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'EN', 'EN', 'ES', 'NA', 'NA', 'NA', 'NA', 'NA']	negative
6488	6489	Throw under the bus : Delatar . Brother : I told dad you crashed the car . Sister : Thanks for throwing me under the bus .	['EN', 'EN', 'EN', 'EN', 'NA', 'ES', 'NA', 'EN', 'NA', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'NA', 'EN', 'NA', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'NA']	negative
6489	6490	Too little , too late . Ya es un poco tarde para ello . Person 1 : I ’m trying to get her back . Person 2 : Sorry , it ’s too little too late	['EN', 'EN', 'NA', 'EN', 'EN', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'EN', 'NA', 'NA', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'NA', 'EN', 'NA', 'NA', 'EN', 'NA', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN']	negative
6490	6491	ambos existen : pero voy a revisar , creo que me equivoque en el spelling , I always say hang on to :)	['ES', 'ES', 'NA', 'ES', 'ES', 'ES', 'ES', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'EN', 'NA', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'NA']	positive
6491	6492	quieres mi cockmeat sandwich ? Lmfao di please otra vez hahahaha andaleee hahaha	['ES', 'ES', 'EN', 'EN', 'NA', 'EN', 'ES', 'EN', 'ES', 'ES', 'NA', 'ES', 'EN']	negative
6492	6493	ba you sounded lk my sister ! ! :D its alright no te enseles aprende k ay k compartir .. lmao	['EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'NA', 'NA', 'NA', 'EN', 'EN', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'EN']	neutral
6493	6494	Feisty . Significa varias cosas , una de ellas es malhumorado . She 's nice but sometimes she can be feisty .	['EN', 'NA', 'ES', 'ES', 'ES', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'NA']	neutral
6494	6495	de repente vas a ver que todos se van a levantar lol	['ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'EN']	positive
6495	6496	Binge drinking- Consumo excesivo de alcohol . Many college students are known for binge drinking ; they drink to get drunk .	['EN', 'EN', 'ES', 'ES', 'ES', 'EN', 'NA', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'NA', 'EN', 'EN', 'EN', 'EN', 'EN', 'NA']	negative
6496	6497	No lo sabía TY !	['ES', 'ES', 'ES', 'EN', 'NA']	neutral
6497	6498	“ : Taco Bell is nasty with their fake ass tacos . ”	['NA', 'NA', 'NA', 'NA', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'ES', 'NA', 'NA']	negative
6498	6499	"Wait up Espera ( el "" up "" es de adorno ) Will you wait up for me ? I have to run to the store"	['EN', 'EN', 'NA', 'NA', 'ES', 'NA', 'EN', 'NA', 'ES', 'ES', 'ES', 'NA', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'NA', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN']	positive
6499	6500	oh shit ahora si ba a nevar .. you have a Boo how cute :D Just dont end up taking carlos haha jk Si tu dises :D	['EN', 'EN', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'NA', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'ES', 'ES', 'ES', 'NA']	neutral
6500	6501	ya casi 3 años ... wow k rapido vuela el tiempo : 0 / . ^ ♥	['ES', 'ES', 'NA', 'ES', 'NA', 'EN', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA']	positive
6501	6502	haha perks of having a job lol #nopostacabron	['EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'ES']	positive
6502	6503	thats what I said ya ni invita -_-	['EN', 'EN', 'EN', 'EN', 'ES', 'ES', 'ES', 'NA']	negative
6503	6504	lmao maybe ☺ , tbh I can n't pick just one state cuz cada quien tiene sus premios lmao xD	['EN', 'EN', 'NA', 'NA', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'ES', 'ES', 'ES', 'ES', 'ES', 'EN', 'NA']	positive
6504	6505	My sisters always make fun of me , disen k ya ay kede !! Lol #fuckers	['EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'EN', 'EN']	negative
6505	6506	Only child . Hijo único Person 1 : Do you have any brothers or sisters ? Person 2 : No , I ’m the only child .	['EN', 'EN', 'NA', 'ES', 'ES', 'NA', 'NA', 'NA', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'NA', 'EN', 'NA', 'NA', 'EN', 'NA', 'EN', 'EN', 'EN', 'EN', 'EN', 'NA']	positive
6506	6507	It is not that I am ( 36 ); I just do n't want you to drive my car ( 36 : egoista )	['EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'NA', 'NA', 'NA', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'NA', 'NA', 'NA', 'ES', 'NA']	negative
6507	6508	Con la Mamada que me Salio 😭😂😂😂 to funny	['ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'EN', 'EN']	positive
6508	6509	las incluiré en próximos tweets para aclarar tu duda , saludos :)	['ES', 'ES', 'ES', 'ES', 'EN', 'ES', 'ES', 'ES', 'ES', 'NA', 'ES', 'NA']	positive
6509	6510	Lmfaoo Shit Idk 😂😂 Pero Encuentren Ride 😐 Osea We 've been planning this all week 😐😂😁	['EN', 'EN', 'NA', 'NA', 'ES', 'ES', 'EN', 'NA', 'ES', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'NA']	neutral
6510	6511	Messi was 😠 muggin el	['NA', 'EN', 'NA', 'EN', 'ES']	negative
6511	6512	I told you so : Te lo dije . El so hace falta para algunas frases , como Person 1 : My boyfriend is n’t as good as I thought . P2 : I told you so	['EN', 'EN', 'EN', 'EN', 'NA', 'ES', 'ES', 'ES', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'ES', 'EN', 'NA', 'NA', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'NA', 'NA', 'NA', 'EN', 'EN', 'EN', 'EN']	neutral
6512	6513	lmfao Pendejaaaaa jajaja tas bien cresta guacha jija de tu maaa lol that 's why ur failing english lee bien bae jajajaja	['EN', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'ES', 'ES', 'ES', 'ES']	negative
6513	6514	va estar acariciando a la vaca diciendole K la ama y she 's so glad she has a friend like her y la cow va estar	['ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'ES', 'ES', 'EN', 'ES', 'ES']	positive
6514	6515	freeze ? Tengo raisin nutz 😔	['EN', 'NA', 'ES', 'EN', 'EN', 'NA']	neutral
6515	6516	"Whatsoever : Algo así como "" en absoluto "" I do n’t eat fast food whatsoever ."	['EN', 'NA', 'ES', 'ES', 'ES', 'NA', 'ES', 'ES', 'NA', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'NA']	neutral
6516	6517	Chick flick : Para chicas . My boyfriend wo n’t watch the movie with me because he says it ’s a chick flick .	['EN', 'EN', 'NA', 'ES', 'ES', 'NA', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'NA']	neutral
6517	6518	What are you running from : De qué huyes ? What is it that you ’re so scared of ? What are you running from ? Your past ? Your fears ?	['EN', 'EN', 'EN', 'EN', 'EN', 'NA', 'ES', 'ES', 'ES', 'NA', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'NA', 'EN', 'EN', 'EN', 'EN', 'EN', 'NA', 'EN', 'EN', 'NA', 'EN', 'EN', 'NA']	neutral
6518	6519	estoy confused :/ vamos por la piña	['ES', 'EN', 'NA', 'ES', 'ES', 'ES', 'ES']	negative
6519	6520	Mom to be : otra forma de decir Está en embarazo . She ’s a mom to be of a baby girl .	['EN', 'EN', 'EN', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'NA']	positive
6520	6521	That song de camilo blanes is so cute ♡	['EN', 'EN', 'ES', 'NA', 'EN', 'EN', 'EN', 'EN', 'NA']	positive
6521	6522	Al Estilo De Rancho , Bien Movido y Hasta El Suelo , DAMN ♥♥♥ Lol >>>>>	['ES', 'ES', 'ES', 'ES', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'EN', 'NA', 'EN', 'NA']	positive
6522	6523	Shaggy : Peludo/Lanoso . Our dog used to be so shaggy that the hair would cover his entire face .	['NA', 'NA', 'ES', 'NA', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'NA']	positive
6523	6524	Lack Thereof : Falta del mismo / Falta de He worries about money , or lack thereof .	['EN', 'EN', 'NA', 'ES', 'ES', 'ES', 'NA', 'ES', 'ES', 'EN', 'EN', 'EN', 'EN', 'NA', 'EN', 'EN', 'EN', 'NA']	negative
6524	6525	Praise the lord : Alabado sea el Señor . Person 1 : Hey I got a raise at work . Person 2 : Praise the lord ! I ’m so proud of you !	['EN', 'EN', 'EN', 'NA', 'ES', 'ES', 'ES', 'ES', 'NA', 'EN', 'NA', 'NA', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'NA', 'EN', 'NA', 'NA', 'EN', 'EN', 'EN', 'NA', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'NA']	positive
