	Unnamed: 0	uid	sentence	lang	sentiment	translation
5357	5357	5358	Ya duermete patty aver si se te ablanda la cabeza poquito pa que no este tan duera lol love you !	['ES', 'ES', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'EN', 'EN', 'EN', 'NA']	positive	Of fall asleep patty having and with the softens the head a little well what no It is tan has lol love you !
5358	5358	5359	Love you too mi pato !!	['EN', 'EN', 'EN', 'ES', 'ES', 'NA']	positive	Love you too me specific !!
5359	5359	5360	si estas mi patty lol jk	['ES', 'ES', 'ES', 'NA', 'EN', 'EN']	neutral	and is me patty lol jk
5360	5360	5361	yea dude ... ni se que decir le	['EN', 'EN', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES']	neutral	yea dude ... in with what tell the
5361	5361	5362	cause my bus gets here at 6:30 and i take like an hour to get ready so mujer aprevenida vale por dos lol	['EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'NA', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES']	neutral	cause my bus gets here at 6:30 and i take like an hour to get ready so woman forewarned Valley by From lol
5362	5362	5363	I wonder como anda mi negro en el trabajo 😢	['EN', 'EN', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA']	neutral	I wonder as you me negro in the worked 😢
5363	5363	5364	Me avente exactly a month of vacation sali the 20th of december y today is my last day of vaycay !	['ES', 'ES', 'EN', 'EN', 'EN', 'EN', 'EN', 'ES', 'EN', 'EN', 'EN', 'EN', 'ES', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'NA', 'NA']	neutral	Me having exactly a month of vacation hall the 20th of december Y today is my last day of vaycay !
5364	5364	5365	Heyyyyyy Gutty and Karyy should come visit me today since my Tio doesnt work :D yea ? Okay no ! :/	['EN', 'NA', 'EN', 'NA', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'ES', 'EN', 'EN', 'NA', 'EN', 'NA', 'EN', 'EN', 'NA', 'NA']	negative	Heyyyyyy Gutty and Karyy should come visit me today since my That doesnt work :D yea ? Okay no ! :/
5365	5365	5366	"Toda la noche "" Fabiiss , Fabii , Fabiola , Fab , Flacucha , Ugly "" like shut the fuck up and let me sleep !"	['ES', 'ES', 'ES', 'NA', 'NA', 'NA', 'ES', 'NA', 'NA', 'NA', 'NA', 'NA', 'ES', 'NA', 'EN', 'NA', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'NA']	negative	"All the night "" Fabiiss , Fabia , Fabiola , Fab , skinny , Ugly "" like shut the fuck up and let me sleep !"
5366	5366	5367	I like eating the inside of tge bollillos first !	['EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'ES', 'EN', 'NA']	positive	I like eating the inside of tge bollillos first !
5367	5367	5368	Ya shut the fuk up !!! Ask is no use !!!	['ES', 'EN', 'EN', 'EN', 'EN', 'NA', 'EN', 'EN', 'EN', 'EN', 'NA']	negative	Of shut the shit up !!! Ask is no use !!!
5368	5368	5369	I honestly couldnt ask for a better mother ♥ con esta hasta le sobra el amor ♡♡♡♡	['EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA']	positive	I honestly couldnt ask for a better mother ♥ with is until the surplus the love ♡♡♡♡
5369	5369	5370	"I love my mom . We had a lil convo and i showed her all my "" novios "" lmaoo"	['EN', 'EN', 'EN', 'EN', 'NA', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'NA', 'ES', 'NA', 'EN']	positive	"I love my mom . We had a to convo and i showed her all my "" a couple "" lmao"
5370	5370	5371	Yea i kinda bitched them out ! But ya que . se lo buscaron	['EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'NA', 'EN', 'ES', 'ES', 'NA', 'ES', 'ES', 'ES']	negative	Yea i kinda bitched them out ! But of what . with it searched
5371	5371	5372	No pero si fuera sido de ellas nos esperariamos hasta que varrieran el parking lot lol .	['ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'EN', 'EN', 'EN', 'NA']	neutral	No but and outside been of they us we would wait until what in Varria the parking lot lol .
5372	5372	5373	And i called him mandilon ! I feel bad but the get me mad !	['EN', 'EN', 'EN', 'EN', 'ES', 'NA', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'NA']	negative	And i called him mandilon ! I feel bad but the get me mad !
5373	5373	5374	Hoy les reclame todo a mis brothers y dad !	['ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'EN', 'ES', 'EN', 'NA']	neutral	Today them commercial break all a what brothers Y dad !
5374	5374	5375	""" : Boy a llorarrrr """	['NA', 'NA', 'EN', 'ES', 'ES', 'NA']	negative	""" : Boy a cry """
5375	5375	5376	ahahhaha como tu chaparra ?! Lol jk jk ahhh i understand !	['ES', 'ES', 'ES', 'ES', 'NA', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'NA']	positive	ahahaha as that chaparra ?! Lol jk jk ahhh i understand !
5376	5376	5377	I went sleep at 4 y ya estoy levantada -.-	['EN', 'EN', 'EN', 'EN', 'NA', 'ES', 'ES', 'ES', 'ES', 'NA']	negative	I went sleep at 4 Y of am raised -.-
5377	5377	5378	hasta que te acuerdas de mi ! I miss you !!	['ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'EN', 'EN', 'EN', 'NA']	neutral	until what the do you remember of me ! I miss you !!
5378	5378	5379	Okay ya voy a cerrar mis ojitos y contar borregitos lol ✌ night !	['ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'EN', 'NA', 'EN', 'NA']	positive	Okay of I go a to close what little eyes Y tell lambs lol ✌ night !
5379	5379	5380	okay pues text mehhhhh	['EN', 'ES', 'EN', 'NA']	neutral	okay well text mehhhh
5380	5380	5381	i knoe same here ! Ayer when i wasnt suppose to fall asleep porque me reganavan by 1 ya estava roncando y hora ni me pelan !	['EN', 'EN', 'EN', 'EN', 'NA', 'ES', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'ES', 'ES', 'ES', 'EN', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA']	neutral	i knoe same here ! Yesterday when i wasnt suppose to fall asleep why me reganavan by 1 of was snoring Y hour in me plan !
5381	5381	5382	que bueno . Live the single life ! Its always better . Pregunte me ami lol 👍	['ES', 'ES', 'NA', 'EN', 'EN', 'EN', 'EN', 'NA', 'EN', 'EN', 'EN', 'NA', 'ES', 'ES', 'ES', 'EN', 'NA']	positive	what Okay . Live the single life ! Its always better . I asked for me which lol 👍
5382	5382	5383	ya tiene novia otra ves ?! and yo no . Yo soy muy valiente . Nomas me tapo los ojos half way y todo es okay lmao	['ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'EN', 'ES', 'ES', 'NA', 'ES', 'ES', 'ES', 'ES', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'EN', 'EN', 'ES', 'ES', 'ES', 'EN', 'EN']	positive	of have girlfriend other know ?! and they no . They soy very brave . Rentals me became the eyes half way Y all it is okay lmao
5383	5383	5384	Naww ni madres ami se me hace que es bien miedoso ! Lol	['ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'EN']	negative	Noww in mothers which with me does what it is good fearful ! Lol
5384	5384	5385	ugghh i know pero pos ya que YOLO !!! that was a weekend to remember tho !	['EN', 'EN', 'EN', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'NA']	neutral	ughh i know but pos of what YOLO !!! that was a weekend to remember tho !
5385	5385	5386	So when im at a party or something my fone is always vibrating getting txts and what not . & when im bored ni quien me pele -.-	['EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'NA', 'NA', 'EN', 'EN', 'EN', 'ES', 'ES', 'ES', 'ES', 'NA']	negative	So when in the at a party or something my phone is always vibrating getting txts and what not . & when in the bored in who me first -.-
5386	5386	5387	idk most likely despues de church ... are you doing something ?	['EN', 'EN', 'EN', 'ES', 'ES', 'EN', 'NA', 'EN', 'EN', 'EN', 'EN', 'NA']	neutral	idk most likely later of church ... are you doing something ?
5387	5387	5388	yesss we can probs pick you up si es que we convince him	['EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'ES', 'ES', 'ES', 'EN', 'EN', 'EN']	neutral	yesss we can probs pick you up and it is what we convince him
5388	5388	5389	omg i hate it ! My mom tells us how her and her sisters hated when mi gpa no le decia si o no and im like thts how i feel !	['EN', 'EN', 'EN', 'EN', 'NA', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'NA']	negative	omg i hate it ! My mom tells us how her and her sisters hated when me gpa no the He said and O no and in the like thts how i feel !
5389	5389	5390	lol gotta help out la cunis lol	['EN', 'EN', 'EN', 'EN', 'ES', 'EN', 'EN']	positive	lol gotta help out the cradle lol
5390	5390	5391	"I tld Artemio im gonna die because this pain on my arms is to much y me dice "" Pos que esperas , ya muerte "" he loves me to damn much 💔😒🔫"	['EN', 'EN', 'NA', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'ES', 'ES', 'ES', 'NA', 'ES', 'ES', 'ES', 'NA', 'ES', 'ES', 'NA', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'NA']	negative	"I tld Artemio in the gonna the because this pain on my arms is to much Y me dice "" Pos what hope , of death "" he loves me to damn much 💔😒🔫"
5391	5391	5392	I legitally screamed !!!! No fue una si no dos !!!	['EN', 'EN', 'EN', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA']	negative	I legitally screamed !!!! No it was a and no From !!!
5392	5392	5393	yea i do and thanks fot everything pero no lo quiero enfadar lol	['EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'ES', 'ES', 'ES', 'ES', 'ES', 'EN']	negative	yea i do and thanks Foot everything but no it I want get angry lol
5393	5393	5394	oseaaa duhh ! Lol ha tht 💯 jst reminded of when we would text thts what i would always send you lol	['ES', 'NA', 'NA', 'EN', 'EN', 'EN', 'NA', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'NA']	positive	ok duhh ! Lol he has tht 💯 jst reminded of when we would text thts what i would always send you lol
5394	5394	5395	Arent those enchiladas ?!	['EN', 'EN', 'ES', 'NA']	neutral	Arent those enchiladas ?!
5395	5395	5396	yo tambien amanesi barefoot ! Do you ever feel like si no trai socks and your feet get cold your whole body gets cold ?	['ES', 'ES', 'ES', 'EN', 'NA', 'EN', 'EN', 'EN', 'EN', 'EN', 'ES', 'ES', 'ES', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'NA']	neutral	they also nurses barefoot ! Do you ever feel like and no male socks and your feet get cold your whole body gets cold ?
5396	5396	5397	ahhhh entonces asi si pues . You can say im weird then ? Lol	['ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'NA', 'EN']	negative	ahhhh then but and well . You can say in the weird then ? Lol
5397	5397	5398	Me avente mis buenas vacasiones ! 4 week vacation !!! /O\	['ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'NA', 'EN', 'EN', 'NA', 'NA']	positive	Me having what good vacations ! 4 week vacation !!! /O\
5398	5398	5399	im not weird lol ... si a esas vamos pos uste tambien .	['EN', 'EN', 'EN', 'EN', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA']	negative	in the not weird lol ... and a those we will pos think also .
5399	5399	5400	I also cant sleep without my little pillow que mi abuelita nita me iso ♡	['EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'ES', 'ES', 'ES', 'NA', 'ES', 'ES', 'NA']	positive	I also cant sleep without my little pillow what me granny nita me iso ♡
5400	5400	5401	I sleep with socks but i always wake up with only one on y la otra by my pillow !	['EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'ES', 'ES', 'ES', 'EN', 'EN', 'EN', 'NA']	neutral	I sleep with socks but i always wake up with only one on Y the other by my pillow !
5401	5401	5402	yesss sir lol but i always have to sleep with fresh socks cuando me voy a dormir i change them si no no duermo agusto	['EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'ES', 'ES', 'ES', 'ES', 'ES', 'EN', 'EN', 'EN', 'ES', 'ES', 'ES', 'ES', 'ES']	neutral	yesss sir lol but i always have to sleep with fresh socks when me I go a sleep i change them and no no I sleep August
5402	5402	5403	en la morning le digo cause she went to sleep cause se enfermo	['ES', 'ES', 'EN', 'ES', 'ES', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'ES', 'ES']	negative	in the morning the I say cause she went to sleep cause with sick
5403	5403	5404	Horita its all fun and games but alrato que ira hacer !	['ES', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'ES', 'ES', 'ES', 'ES', 'NA']	positive	Octopus its all fun and games but alrato what ira do !
5404	5404	5405	"Telling my brothers hace rato about tht yahoos pg on insta and they both respond with "" oooo let me find out who it is y no se la van acavar """	['EN', 'EN', 'EN', 'ES', 'ES', 'EN', 'EN', 'NA', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'NA', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA']	neutral	"Telling my brothers does mouse about tht yahoos pg on insta and they both respond with "" oooo let me find out who it is Y no with the from acavar """
5405	5405	5406	"That "" famous "" Jonatan Sanchez kid isnt even cute ! The only thing que tiene es voice ... js"	['EN', 'NA', 'EN', 'NA', 'NA', 'NA', 'EN', 'EN', 'EN', 'EN', 'NA', 'EN', 'EN', 'EN', 'ES', 'ES', 'ES', 'EN', 'NA', 'EN']	negative	"That "" famous "" Jonathan Sanchez kid isnt even cute ! The only thing what have it is voice ... js"
5406	5406	5407	Va ser una hermosura when shes oldr ..... as much as i hate her i still love her !	['ES', 'ES', 'ES', 'ES', 'EN', 'EN', 'EN', 'NA', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'NA']	neutral	And to be a loveliness when shes oldr ..... as much as i hate her i still love her !
5407	5407	5408	And no matter what i still love mi sisterna !!!!	['EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'ES', 'ES', 'NA']	positive	And no matter what i still love me sisterna !!!!
5408	5408	5409	"Everything was always my way ! Siempre era "" lo que la nina quiera "" and now its "" Alex quiere eso , eso se va aser "" -.-"	['EN', 'EN', 'EN', 'EN', 'EN', 'NA', 'ES', 'ES', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'EN', 'EN', 'EN', 'NA', 'NA', 'ES', 'ES', 'NA', 'ES', 'ES', 'ES', 'ES', 'NA', 'NA']	negative	"Everything was always my way ! Always era "" it what the nina want "" and now its "" Alex wants it&#39;s , it&#39;s with and aser "" -.-"
5409	5409	5410	I think the only one que lo puede aser renegar without him getting mad es mi sister ! It irratates me !	['EN', 'EN', 'EN', 'EN', 'EN', 'ES', 'ES', 'ES', 'ES', 'ES', 'EN', 'EN', 'EN', 'EN', 'ES', 'ES', 'EN', 'NA', 'EN', 'EN', 'EN', 'NA']	negative	I think the only one what it can aser renege without him getting mad it is me sister ! It irratates me !
5410	5410	5411	I only like being home when Oscar or Mom are home too si no i rather be in school or somewhere else !	['EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'NA', 'EN', 'EN', 'EN', 'EN', 'EN', 'ES', 'ES', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'NA']	neutral	I only like being home when Oscar or Mom are home too and no i rather be in school or somewhere else !
5411	5411	5412	I wish i was in school !!! I hate being home . Cause my dad se enpacienta mucho and starts yelling -.-	['EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'NA', 'EN', 'EN', 'EN', 'EN', 'NA', 'EN', 'EN', 'EN', 'ES', 'ES', 'ES', 'EN', 'EN', 'EN', 'NA']	negative	I wish i was in school !!! I hate being home . Cause my dad with inpatient much and starts yelling -.-
5412	5412	5413	de nada but tu tienes el brush so even better lol sounds easier	['ES', 'ES', 'EN', 'ES', 'ES', 'ES', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN']	positive	of anything but that you have the brush so even better lol sounds easier
5413	5413	5414	haha yea . And yes really tambien mi cunada was scared but como mi tio trabaja en un zapateria he tld her que hace si las laban	['EN', 'EN', 'NA', 'EN', 'EN', 'EN', 'ES', 'ES', 'ES', 'EN', 'EN', 'EN', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'EN', 'EN', 'EN', 'ES', 'ES', 'ES', 'ES', 'ES']	negative	haha yea . And yes really also me food was scared but as me that works in and shoe shop he tld her what does and the against
5414	5414	5415	wow !!! Nice lol well you can buy tht too but my cunada has had hers for like two years and she barley washed the other day en la	['EN', 'NA', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'ES', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'ES', 'ES']	positive	wow !!! Nice lol well you can buy tht too but my food has had hers for like two years and she barley washed the other day in the
5415	5415	5416	i jst got mine y ya se mancharon -.-	['EN', 'EN', 'EN', 'EN', 'ES', 'ES', 'ES', 'ES', 'NA']	neutral	i jst got mine Y of with they stained -.-
5416	5416	5417	I love how se deja llevar con nosotros !	['EN', 'EN', 'EN', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA']	positive	I love how with already wear with us !
5417	5417	5418	"I didnt know it offended you so much ! But si no te fijaste it says "" pa que quiero bestfriends when i have cousins "" mann seriously !!!"	['EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'NA', 'EN', 'ES', 'ES', 'ES', 'ES', 'EN', 'EN', 'NA', 'ES', 'ES', 'ES', 'EN', 'EN', 'EN', 'EN', 'EN', 'NA', 'EN', 'EN', 'NA']	negative	"I didnt know it offended you so much ! But and no the fixed it says "" well what I want bestfriends when i have cousins "" mann seriously !!!"
5418	5418	5419	""" : Watching telepaisa movies y Dan ganas ya de andar en Los coleaderos 😫 #2014HereICome 💪 """	['NA', 'NA', 'EN', 'NA', 'EN', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'EN', 'NA', 'NA']	neutral	""" : Watching TV show movies Y And desire of of to walk in The coleaderos 😫 #2014HereICome 💪 """
5419	5419	5420	Im glad we have my tio Crispin fot another year and hopefully diosito le de mucho tiempo mas a nuestro lado . Alegrando nos nostros corazones	['EN', 'EN', 'EN', 'EN', 'EN', 'ES', 'NA', 'EN', 'EN', 'EN', 'EN', 'EN', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'ES', 'ES', 'ES', 'ES']	positive	in the glad we have my that Crispin Foot another year and hopefully God the of much weather but a our side . cheering us our hearts
5420	5420	5421	oh i jst did dicen que como esta el palillo	['EN', 'EN', 'EN', 'EN', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES']	neutral	oh i jst did they say what as is the toothpick
5421	5421	5422	Posole in the making = Heaven 👌 👌	['ES', 'EN', 'EN', 'EN', 'NA', 'EN', 'NA', 'NA']	positive	Posole in the making = Heaven 👌 👌
5422	5422	5423	viejo inutil lol hes full of shit ! Ainy nobody got time for him !!!	['ES', 'ES', 'EN', 'EN', 'EN', 'EN', 'EN', 'NA', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'NA']	negative	old useless lol hes full of shit ! Ain nobody got time for him !!!
5423	5423	5424	"Being blocked my your own cousin disque "" sister "" on twitter ... ta bueno puess 👌 ✌ 👍 al puro cien 💯"	['EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'ES', 'NA', 'EN', 'NA', 'EN', 'NA', 'NA', 'ES', 'ES', 'ES', 'NA', 'NA', 'NA', 'ES', 'ES', 'ES', 'NA']	negative	"Being blocked my your own cousin disk "" sister "" on twitter ... per Okay puess 👌 ✌ 👍 al pure one hundred 💯"
5424	5424	5425	My tio Crispin deserves all the respect in the world !!! He is one of the realist man out there !!!	['EN', 'ES', 'NA', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'NA', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'NA']	positive	My that Crispin deserves all the respect in the world !!! He is one of the realist man out there !!!
5425	5425	5426	eyyyy lol .... hey changa send me la picture que tienenes on tu keyboard	['EN', 'EN', 'NA', 'EN', 'ES', 'EN', 'EN', 'ES', 'EN', 'ES', 'ES', 'EN', 'ES', 'EN']	neutral	eyyyy lol .... hey mine send me the picture what do you have on that keyboard
5426	5426	5427	so ya no te voy a ver for tu birthday ?!	['EN', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'EN', 'ES', 'EN', 'NA']	neutral	so of no the I go a to see for that birthday ?!
5427	5427	5428	te iras bolando lol !!! Aye ya quisieramos andar aya !	['ES', 'ES', 'ES', 'EN', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA']	neutral	the iras rolling lol !!! Chance of we would like to walk there is !
5428	5428	5429	mendiga loka ! Y cuanto se hace ?! Lol	['ES', 'ES', 'NA', 'ES', 'ES', 'ES', 'ES', 'NA', 'EN']	negative	beggar close ! Y how much with does ?! Lol
5429	5429	5430	yea probably ! But idk yet nomas mi tia le hablo a mi ma . And yea ta chisqiada la alexia	['EN', 'EN', 'NA', 'EN', 'EN', 'EN', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'EN', 'EN', 'ES', 'ES', 'ES', 'NA']	neutral	yea probably ! But idk yet rentals me like the talked a me and . And yea per in the east the alexia
