	Unnamed: 0	Unnamed: 0.1	sentence	sentiment	transliteration	translation
1721	1721	1721	face kanikkathe mass kanikkanamengil ikkakke sadhikku	positive	ഫ്സ് കനിക്കാതേ മാസ കനിക്കനാമേംഗില ഇക്കാക്കേ സാധീക്കും	fs Don&#39;t cry month Kanikanamengila This is it will be possible
1722	1722	1722	onnum parayanilla mammoka superb bgm woww	positive	ഓനനുംമ പരായനിലആ മമ്മോകാ സൂപ്പര്ബ് ബ്ഗ്മ വോവ്വ	Onanumma Parayanila Mammoka Superb Bgma wow
1723	1723	1723	Lucifer njngal randum kayyum neeti sweekarichu.. Marichu..   Matham parayunna sangikal keri dislike adukkuvaaa... Oru myrum nadakkulla.....	negative	ലുസീഫര ന്ജംഗല രണ്ഡ്മ ക്യ്യുംമ നീതി സ്വീകരിച്ചു മാരിച്ചു   മാതമ പരയുംന്നാ സംഗീകല് കേരി ഡിസ്ലീകേ അദുക്കുവാ ഓരു മ്യ്രുമ നാദക്കുല്ലാ	Lucifera Njangala Randma Kyumma justice Accepted killed Mrs Will it be? music Kerry Dislike Adukua one Myruma Nadakulla
1724	1724	1724	0:28 - 0.33 athu ingerkkk matrame patttu... Sheriyalle.. :)	positive	028  033 അതു ഇന്ഗേറ്ക്ക മാത്രമ പത്തു ശെരീയല് 	028 033 that understand only ten Straight
1725	1725	1725	TRAILER KIDU	positive	ട്രേല്ര് കിഡു	The trailer Kidu
1726	1726	1726	@vibin mangalassery	positive	വിബീന മംഗലശ്ശേരി	Vibeena Mangalassery
1727	1727	1727	Madi idu madi laalletta  Ninga polichuuu	positive	മദി ഇദു മദി ലാലെട്ടാ  നിംഗാ പോളിചൂ	Madi Idu Madi Laletta Ninga Polychoo
1728	1728	1728	Dialog  bora ettan .saatha dilogu matre pattu .dileep .mammoka  dilogu suppera	negative	ദീഅലോഗ്  ബോറാ ഏത്തന സാതാ ദിലോഗു മാത്രേ പത്തു ദിലീപ മമ്മോകാ  ദിലോഗു സിപരാ	The dialogue Bora What is it? Sat Dilogu Only ten Dileep Mammoka Dilogu Sipara
1729	1729	1729	Dislike adikaan vendi vannathaan pakshe ikka ee trailer kanditt dislike adikaan pattunnilla So ente vaka oru	positive	ഡിസ്ലീകേ ആദികാന വേന്ദീ വന്നാഥാന പക്ഷേ ഇക്കാ ഈം ട്രേല്ര് കന്ദിത്ത ഡിസ്ലീകേ ആദികാന പത്തുന്നീല്ലാ സോ ആന്റ് വാകാ ഓരു	Dislike Adhikana Wendy Vannathana But Ika Ahem The trailer Kandita Dislike Adhikana Not ten days So Ant word one
1730	1730	1730	Pwloichu LaletTa ettaN anu njn  Terrible devil mass maranamass	positive	പ്വ്ലോയ്ചു ലാലെട്ടാ ഏത്തന അനു നജന  ടെരിബ ദേവില മാസ മാരണമസ	Plowichu Laletta What is it? Anu Najana Teriba Devila month Marana Masa
1731	1731	1731	Odiyante releasinginu vandi kathu nilkukyanu laletta	positive	ഓദീയാന്ത് റേലിയാസീംഗീനും വംദി കതും നീല്കുക്യനു ലാലെട്ടാ	Odiyaanth and ralesyngene thank you and the letter Nilkukya Laletta
1732	1732	1732	Mammokka Age 68 ....     NO WORDS	positive	മമോക്കാ അജ് 68      നോ വാര്ഡ്സ്	Mamoka Aj 68 No wards
1733	1733	1733	Best Cinematography Kidilan Oru Rakshayum Illa	positive	ബെസ്റ്റ് സിനിമതോഗ്രാഫി കിദിലന ഓരു രക്ഷയുംമ ഇല്ലാ	Best Cinematography excitement one Salvation no
1734	1734	1734	Oru kidilam bgmum songsum malayalathil kelkkanam gopi chettan sadakuzhanju ezhunelkkanam	positive	ഓരു കിദിലമ ബ്ഗ്മുമ സോംഗ്സുമ മലയളതീല കേലക്കനാമ ഗോപീ ചേത്തന സദാകുഝ്ഹാംജൂ ഈഝ്ഹുനേലക്കനാമ	one Kidilama Bgmuma Songsuma Malayalam tea Kelakanama Gopi Chetana Sadakujhamju Eajhunelakanama
1735	1735	1735	Pala padathilum kanda scenugal kooti kuzhucha padam athine kidu mass ennoke parayaan kure andam kammi fansugalum	negative	പാലാ പദതിലുംമ കംദ സേനുഗല കൂടി കുഝ്ഹുചാ പദമ അതീനേ കിഡു മാസ എന്നോകേ പരയാന കുരേ ആന്തമ കമ്മീ ഫംസുഗലുംമ	Milk Word of mouth Kamda Senugala Also Kujhucha Padma That&#39;s it Kidu month That&#39;s it Parayana Kure Anthem The deficit Phamsugalumma
1736	1736	1736	Ohh mamooka kalaki...Adipoli trailer... Best Wishes from Tamil Nadu.	positive	ഓംഹ മമൂകാ കലാകീദിപോലി ട്രേല്ര് ബെസ്റ്റ് വിശ്വ്സ് കരോമ തമിഴ് നാദു	Omha Momoka Kalakidipoli The trailer Best Faith Caroma Tamil Nadu
1737	1737	1737	Padam kurachode dark theme aakayirunnu	neutral	പദമ കുരചഓഡ ദര്ക തേമ ആകായീരുനനു	Padma Kurachoda Darka The theme To become
1738	1738	1738	njan katta llaletten fana ikka ettente pilleru koodu  ekkante pillerekkode aaagoshikkkan	positive	ന്ജന കട്ടാ ല്ലാലെട്ടേന ഫനാ ഇക്കാ എട്ട്ന് പിലഎരു കുഡു  ഏക്കാന്ത് പില്ലേരേക്കോഡ ആഗോശീക്കന	Njana Kata What is it? Fana Ika At eight Pila Eru Kudu Solitude Pillerekoda Initiation
1739	1739	1739	Kidu trailer  by katta mammooka fan	positive	കിഡു ട്രേല്ര്  ബി കട്ടാ മമൂകാ ഫന	Kidu The trailer B Kata Momoka Fana
1740	1740	1740	Trailer igananekiiii padam eganarikumennn onnalochich nokiyyeeee Romanchammm varunnnuuu Maranamass ettan	positive	ട്രേല്ര് ഇഗാനാനേകീ പദമ ഏഗനാരീകുമേന ഓംനലോചീച നോകീയ്യീ റോമന്ചമ്മ വരുന്നഊ മാരണമസ ഏത്തന	The trailer That&#39;s all Padma Eganarikumena Omnalocheecha look Romanchamma coming Marana Masa What is it?
1741	1741	1741	Mammookkayude sound oru rekshayum illa pwolii	positive	മമൂക്കായുഡേ സൌംദ ഓരു രേക്ഷയുംമ ഇല്ലാ പ്വോലീ	Mamukayuday Soumda one Reksha too no Powlee
1742	1742	1742	surajinte body transformation... ho... vere level nadan aakuvanello oro padam kazhiyumthorum..	positive	സുരജീന്റ ബോഡി ട്രാന്സ്ഫോര്മറേഷന് ഹോ വേരാ ലെവല് നദന ആകുവാനേല്ലോ ഓരോ പദമ കാഝ്ഹീയുംമ്തോരുമ	Surajeena Body For transformation Ho Vera level Nadana To be each Padma Kajhi and others
1743	1743	1743	ikka.......Trailer powli..  frm A10 fan	positive	ഇക്കത്രേല്ര് പോവലീ  ഫ്ര്മ ആ10 ഫന	These are all Powlee Frm That 10 Fana
1744	1744	1744	Trailer ittapozhekku dislike vannu athinu Artham avar ikkye pedikkunuuu. Love u ikkka	positive	ട്രേല്ര് ഇത്തപോഝ്ഹേക്കും ഡിസ്ലീകേ വനനു അതീനും അര്ഥമ അവര ഇക്ക്യേ പേടിക്കുനൂ ലവ ഉ ഇക്കാ	The trailer Ithapojhake too Dislike to the forest And that too meaning They are This is it don&#39;t be afraid Love U Ika
1745	1745	1745	Ichaakkaa.. Pwolichu tto   All the best mammookka   By  lalettan fan	positive	ഇചാക്കാ പ്വോലിചു ട്ടോ   എല്ല ദ ബെസ്റ്റ് മമൂക്കാ   ബി  ലാലെത്തന ഫന	Ichaka Polichu To Ella The Best Momoka B Lalethana Fana
1746	1746	1746	thalaivaaaa.......  sollarathu Mattumdha...saiva..... ethrayum nall evidarunu....    chillarkku kuru potti thudagi ....	negative	തലൈവാ  സോല്രാതും മാത്തുമ്ധാസൈവാ എഥ്രയുംമ നാല ഏവീദാരുനു    ചില്ലാര്ക്കും കുരൂ പോത്തി തുഡാഗീ 	Talaiva Solratum Mathumdhasaiva How much Four For Evidaru Retail Come on gone Thudagi
1747	1747	1747	Tovino nte speech uff vere level mass	positive	ടോവിനോ നീം സ്പീച ഉഫ്ഫ വേരാ ലെവല് മാസ	Tovino Neem speech Phew Vera level month
1748	1748	1748	Padam nalladalla ennulla abiprayam kettukond poya enik Predeeshichadilum nalla super padam kanan kaziju Cash povilla 101%	positive	പദമ നലാദല്ലാ എന്നുല്ലാ അബീപ്രായാമ കേത്തുകോംദ പോയാ ഏനിക പ്രേദിശീചാദിലുമ നല്ലാ സൂപ്പര് പദമ കാനന കാജിജൂ കാശ പോവില്ലാ 101	Padma Naladalla Not that Abiprayama Ketu Komda go away Enika Prediseechadiluma good Super Padma Canon Kajiju money can&#39;t go 101
1749	1749	1749	Aa thumb nail ile look nokkiyatte. Oru adaar mass block ulla rangam aanen urappayi	positive	ആ തുംബ നൈല ഇല് ലൂക നോക്കീയാത്ത് ഓരു അദാര മാസ ബ്ലാക്ക് ഉല്ലാ രംഗമ ആനേന ഉരാപ്പായീ	That Tumba Naila Ill Luke Don&#39;t look one Adara month Black Ullah Rangama Anena Urappayee
1750	1750	1750	Poi chav Madura raja illalpo oruthnm thalla pokkula	negative	പോയ് ചാവ മദുര രാജാ ഇല്ലാല്പോ ഓരുതന്മ തല്ലാ പോക്കുലാ	go death Madura the king Or maybe memory beat Pokula
1751	1751	1751	Gangumayi varunnavan gangster Avan sunnyneym koottiyah verunnath 'pornstar'	negative	ഗംഗുമയീ വരുന്നവന ഗംഗ്സ്റ്റര് അവന സുന്യനേയ്മ കൂട്തീയഹ വേരുന്നാഥ പോരെസ്തര്	Gangumayee the one who comes Gangster He Sunyaneima Coordinating roots Porestar
1752	1752	1752	Pwolich ikka love from ettan fan	positive	പ്വോലീച ഇക്കാ ലവ കരോമ ഏത്തന ഫന	Policha Ika Love Caroma What is it? Fana
1753	1753	1753	Njan padam kandu....kidukachi padam .....ellaarum ee padathe Patti negatives mathram parayunnu...I don't know why....any I lived this movie	positive	ന്ജന പദമ കംഡുകീദുകാചീ പദമ ഏല്ലാരുമ ഈം പദതേ പത്തി നേഗതീവ്സ് മാതരാമ പരയുംന്നുഈ ദോന്റ് കനോ വയാനീ ഇ ലീവേദ തീസ മോവീഏ	Njana Padma Kamdukiedukachee Padma All Ahem The word itself Ten The negatives Matarama It&#39;s spreading don&#39;t Canoe read E Leeveda Thesa The movie
1754	1754	1754	Enta ponnooo..... Adaar item.... Ith pwolikkum..	positive	എന്താ പോന്നൂ അദാര ഇതേമ ഇത പ്വോലീക്കുംമ	what go Adara The same This Pvolikumma
1755	1755	1755	Eniyum eniyum malayala cinema orupaad uyaragalil ethatte	positive	ഏനീയുംമ ഏനീയുംമ മലയലാ സിനേമാം ഓരുപാദ ഉയാരാഗലീല ഈഥാട്ട	Any one Any one Malayalam cinema Orupada Uyaragalila The stage
1756	1756	1756	Trailer kandale ariyam lalapande adutha padakam....	negative	ട്രേല്ര് കന്ദലേ അരിയമ ലാലാപംഡേ അദുഥാ പദകാമ	The trailer Kandale Arima Lalapamday Adutha Padakama
1757	1757	1757	Katta waiting aanu makkale june 16th DERICK ABRAHAM entry	positive	കട്ടാ വൈറ്റിങ് ആനു മക്കാലേ ജൂണ് 16ത ദേരിക അബ്രഹമ ആന്ട്രി	Kata Whiting Anu Macaulay June 16 th Derika Abraham Entry
1758	1758	1758	Vannu nammude mwuth John Abraham Palakal	positive	വനനു നമ്മുദേ മ്വുത ജോഹന അബ്രഹമ പലാകല	to the forest We are dead Johanna Abraham Palakala
1759	1759	1759	Karikk nte videos ittall pinne youtubeinte trending system aangu maari mariyum🤩🤩🤩  #1 aangu maatikko	neutral	കരിക്ക നീം വിദിയോസ് ഇത്താള് പിന്നേ യൌതുബേന്റ ട്രേന്ദിങ് സിശ്തേമ ആംഗു മാരീ മാരിയുംമ  1 ആംഗു മാതിക്കോ	Charcoal Neem Videos This is it Then Youth Trending System Angu Mary Mary 1 Angu Matiko
1760	1760	1760	Enganey thonnunnadey. I. Trailer Inu dislike adikkan	negative	ഇംഗനേ തോന്നുംന്നദേയ ഇ ട്രേല്ര് ഇനു ഡിസ്ലീകേ ആദിക്കന	Ingane Seemingly E The trailer Now Dislike Adhikana
1761	1761	1761	#Mamangam #Mamangamtrailer #Mammootty  mammoookkkaaaaaaaa polichuuuuuu	positive	മമംഗമ മമംഗംത്രേല്ര് മമൂട്ടി  മമൂക്കാ പോളിചൂ	Mamanga Mamangatrel Mammootty Momoka Polychoo
1762	1762	1762	Nammade laletttante LUCIFER anu athukum mele  LALETTAN FANS LIKE HERE	positive	നമ്മദ് ലാലെട്ടാന്തേ ലുസീഫര അനു അതുകുമ മേല  ലാലെത്തന ഫംസ ലീകേ ഹീരാ	Nammad Laletante Lucifera Anu And that&#39;s it over Lalethana Phamsa Leakey Hera
1763	1763	1763	30 min 400k view adichu makkale🤩🤩🤩	positive	30 മീന 400ക വിഉ ആദിച്ചു മക്കാലേ	30 Meena 400 k Viu Aadi Macaulay
1764	1764	1764	Laalappaa ikkayod muttaan nikkandaa.RAAJAyum pillerum strongaa TRIPPLE STRONG.Laalappan koottiyaal koodoolaa.	negative	ലാലാപ്പാ ഇക്കയോദ മുത്താന നിക്കന്ദാരാജയഉംമ പിലഇരുമ സ്ട്രോംഗാ ത്രിപ്പ സ്ട്രോംഗ്ലാലാപ്പന കൂട്തിയആല ക്ണ്ടൂലാ	Lalappa Ikayoda Muthana Nikanda Rajayaumma Pilairuma Stronga Trippa Stronghold Kuttia Ala Kndula
1765	1765	1765	All the best ikkaa nalloru padam avatte madura raja	positive	എല്ല ദ ബെസ്റ്റ് ഇക്കാ നല്ലോരു പദമ അവത്ത് മദുര രാജാ	Ella The Best Ika good one Padma Avat Madura the king
1766	1766	1766	Ikka.....   unni ettan    Ellarum polichutta	positive	ഇക്കാ   ഉന്നീ ഏത്തന    എല്ലാര്മ പോളിചുത്താ	Ika You are What is it? Ellarma Polychuttha
