	Unnamed: 0	sentence	sentiment	transliteration	translation
1482	1482	Fanism baadhicha Kore malaranmaar dislike adikkunnu...	negative	ഫണിസമ ബാധിചാ കോരേ മാലാരന്മാര ഡിസ്ലീകേ ആദിക്കുന്നു	Fanisama Badhicha Kore Malaranara disleeke adi
1483	1483	Raajayum pillerum triple strong ennu teaseril. Prithvirajinte oru cameo manakkunnu.	positive	രാജയഉംമ പിലഇരുമ ത്രിപ്ല് സ്ട്രോംഗ് എന്നു ടീസ്രില പ്രീഥ്വീരാജീന്റ ഓരു കാമിയോ മാനക്കുന്നു	Teaserila Prithviraj has a cameo as Rajayaumma Pilairuma Triple Strong
1484	1484	Ikkante voice kelkumbo thanne romanjam.. bakki pinne parayannoo.... Ikka ningal vere level annu	positive	ഇക്കാന്ത് വോഈസ കേല്കുംബോ ഠാന്നേ റോമംജമ ബക്കീ പിന്നേ പരായന്നൂ ഇക്കാ നീന്ഗല വേരാ ലെവല് അന്നു	Ikanth voisa kelkumbo thanne romamjama bakkee pinne parayannu ika neingala vera level annu
1485	1485	Kidukkachi  Ingane venam mass kaanikkaan allathe alari vilichaal mass aavilla	positive	കിദുക്കാചീ  ഇന്ഗണേ വേണാമ മാസ കാനിക്കാന അല്ലത അലാരീ വിലിചാല മാസ ആവില്ലാ	Kidukachee ingane venama masa kanikana not alaree vilichala masa avilla
1486	1486	bgm kollam greater father ila villianila poola	positive	ബ്ഗ്മ കൊല്ലം ഗ്രേറ്റര് ഫാഥര് ഇലാ വില്ലിയനീലാ പൂലാ	Bgma Kollam Greater Father Ila Willianila Pula
1487	1487	Ikka ingalu polichu vere level	positive	ഇക്കാ ഇന്ഗാലു പോളിചു വേരാ ലെവല്	Ika ingalu polychu vera level
1488	1488	Aa traileril Nakul Thampiye shradhichath njn maathram aano ???  Mammookka ingal muthaan.Kann edukaane pattunnillaa.... #Mammukka ishttam	positive	ആ ട്രേല്രില നാകുല ഥാമ്പിയേ ശ്രധീചാത നജന മാഥ്രാമ ആനോ   മമൂക്കാ ഇന്ഗല മുഥാന്കന്ന ഏദുകാനേ പത്തുന്നീല്ലാ മമ്മുക്കാ ഇശ്ട്തമ	Nakula thambiye sradhikatha najana mathrama ano mamooka ingala muthankanna edukane tennilla mammuka ishtama in that trail.
1489	1489	Ithu korre pullimurugan koppi adichathanalo swalpam ullupu undo  Ennalum njn Kannan pokkum Karanam ente RS 100 kedakkate padathinu	negative	ഇതു കോറ്രേ പുല്ലീമുരുഗന കോപ്പി ആദിചാകനാലോ സ്വാല്പമ ഉല്ലുപു ഉന്ഡോ  എന്നലുംമ നജന കന്നന പോക്കുംമ കരണാമ ആന്റ് ര്സ 100 കേദാക്കേതേ പദതീനും	Itu kore pullimurugana kopi adichakanalo swalpama ullupu undo ennalumma najana kannana pokumma karanama andrsa 100 kedakete padateenum
1490	1490	Eee പടം adhar ayirikum enthoke suspense ഒളിഞ്ഞു irikunu	positive	ഈം പട അധര അയിരികുമ എന്ഥോകേ സുസ്പെന്സ് ഒളഞഞ ഇരികുനു	Eem pada adhara airikuma enthoke suspense olanjana irikunu
1491	1491	LALETTAN fan Anu  ennalum  IKKA  NiNGAL  vere LEVEL	positive	ലാലെത്തന ഫന അനു  എന്നലുംമ  ഇക്കാ  നീന്ഗല  വേരാ ലെവല്	Lalethana fana anu ennalumma ika neengala vera level
1492	1492	polich ikkkkkkaaaaaaaaaa  kola maaaaaaaaaaas  marana maaaaaaaaaaaaas  triple maaaaaaaaaaaaaaas	positive	പോലീച ഇക്കാ  കോലാ മാസ  മാരാനാ മാസ  ത്രിപ്ല് മാസ	Policha Ika Kola Masa Marana Masa Triple Masa
1493	1493	Ee cbse mammunji pellare etra muttiyalum goven ment schollela pellaruda adute atella	negative	ഈം കൈസ് മമ്മുംജീ പെല്ലാര് ഏത്ര മുത്തീയലുംമ ഗോവേന മെന്റ് സ്കോളഏലാ പെല്ലാരൂഡ അദൂത അതേല്ലാ	Eam Kais Mamumji Pellar Etera Muthiyalumma Govemment Skoela Pellaruda Aduta Atella
1494	1494	Dislike chydha appa illaathavanmmaar bloody fools	negative	ഡിസ്ലീകേ ചിധാ അപ്പാ ഇല്ലാതാവന്മ്മാര ബ്ളഊഡി ഫൂള്സ്	Dislike Chiddha Appa Nithavanmmara Bloody Fools
1495	1495	Live nalathupoleee umbichuuu koray net kalanjuuui	negative	ലിവ് നലാഥൂപോലഈ ഉമ്ബീചൂ കോരായ നട കലംജുഈ	Liv Nalathupolaee Umbeechu Koraya Nata Kalamjuee
1496	1496	Vaan Trailer .... laleetta nigga Oru jinn Aanu kettoo.....mass voice	positive	വാന ട്രേല്ര്  ലാലീട്ടാ നിഗ്ഗാ ഓരു ജീന്ന ആനു കെട്ടൂമാസ്സ വോഈസ	Vana Trailer Laleetha Nigga Oru Jinnah Anu Kettumassa Voicea
1497	1497	Ee padam vijayikummennu orruppullavar adi oru like	positive	ഈം പദമ വിജയികുമ്മേന്നു ഓര്രുപ്പുല്ലാവര ആദി ഓരു ലീകേ	Eam Padama Vijayikummennu Orruppullalwara Adi Oru Leeke
1498	1498	Wow ejjathi item mammookaa. Ingalu puliylla puppuliyaa	positive	വാ ഏജ്ജാഥീ ഇതേമ മമൂകാ ഇന്ഗാലു പുലിയ്ല്ലാ പുപ്പുലിയാ	Wa ejjathi itema mamooka ingalu pulilla pupulia
1499	1499	Laleetanu ikka fansite  Best of luck	positive	ലാലീതാനും ഇക്കാ ഫംസൈറ്റ്  ബെസ്റ്റ് ഓഫ് ലുക്	Laleethanum ika funsite best of look
1500	1500	ethra trolliyaaaalum eee trailer oru sambavaaayindee	positive	ഏത്രാ ട്രോല്ലിയാലുമ ഈം ട്രേല്ര് ഓരു സമ്ബവാഗീന്ദീ	Eam trailer is an event for any troll
1501	1501	Filim kandapol onnu koodi trailer kannanam ennu thonni...ettan mass ka bap	positive	ഫിലീമ കംതപോല ഓനനു കൂഡി ട്രേല്ര് കന്നാനമ എന്നു ഥോന്നീഏത്തന മാസ കാ ബാപ	Filma Kamtapola Onanu Koodi Trailer Kannanama called Thonneetana Masa Ka Bapa
1502	1502	Comedy cheyan Oru prethaka kazhivu vennam athu surajinu ilaaa. Full chali aytaanu thonnanee	negative	കോമേഡി ചേയന ഓരു പ്രേഥാകാ കാഝ്ഹീവു വേന്നമ അതു സുരജീനും ഇലാ ഫുഅല ചാലീ അയതാനു ഠോണ്നാനീ	Comedy Cheyna Oru Prethaka Kajhheevu Vennama Atu Surajeenum Ila Phuala Chalee Ayatanu Thonnanee
1503	1503	Viswasam Pola irukkunu Adi poli congratulations	positive	വിശ്വാസം പോളാ ഇറുക്കുനു ആദി പോളി കോംഗ്രതുലറ്റേഷന്സ്	Aadi Poly Congratulations to Vishwas Pola Iruku
1504	1504	Veeendum veendum kaaanunthorum veendum kaanan thonuna lahari....	positive	വേംദുമ വേംദുമ കാനുംന്തോരുമ വേംദുമ കാനന തോനുനാ ലഹരീ	Venduma Venduma Kanunthoruma Venduma Kanana Thonuna Lahari
1505	1505	Oh enna kondu vayya I am katta waiting	positive	ഓ ഏനനാ കോണ്ടു വയ്യാ ഇ ആമ കട്ടാ വൈറ്റിങ്	O enana kontu waiya e ama kata whiting
1506	1506	Maduraraja enna comedy padam 300Kodi varum	positive	മദുരരാജാ ഏനനാ കോമേഡി പദമ 300കോദി വരുമ	Maduraraja Enana comedy Padma will come in at Rs 300 crore
1507	1507	Ikka         L V  U	positive	ഇക്കാ         ല വ  ഉ	Ika la wa u
1508	1508	Ineeem ineem poy kanan thonnuvaaa	positive	ഇനിമ ഇനിമ പോയ കാനന തോന്നുവാ	Inima Inima, it seems to be gone
1509	1509	Njn oru 8 thavanayengilum kanditundagum Sathyam athrakkum oru ishtapett poi trailer  Tnx rajuveta	positive	നജന ഓരു 8 താവാനയേനഗിലുമ കന്ദിതുന്ദഗുമ സത്യമ അത്രക്കുംമ ഓരു ഇഷ്ട്പെട്ട് പോയ് ട്രേല്ര്  ടെക്സ് രാജുവേതാ	Najana Oru 8 Thavanayenagiluma Kanditundaguma Satyama Atrakumma Oru Ishpet Poi Trailer Tex Rajuveta
1510	1510	August 8 ee padam powder powdered avum yennu vecha podi podikkkunn i am writing kalki	positive	ആഗസ്റ്റ് 8 ഈം പദമ പോവ്ഡര് പോവദേറെഡ് അവമ യേന്നു വേചാ പോഡി പോദിക്കുഴ്ന ഇ ആമ വ്രിറ്റിങ് കല്കീ	August 8 eam padama powder povadered avama yenu vecha podi podikurna e ama writing kalki
1511	1511	Mammookka porichu...salim kumarinte comedy kalakki	positive	മമൂക്കാ പോരിച്ചുസലീമ കുമാരീന്റ കോമേഡി കലാക്കീ	Mamooka Porichusalima Kumarinta Comedy Kalakee
1512	1512	Njan oru lalettan fan allengilum trailer kandappo...ee film kalakkum orappa....mega super hit aagum....urappe..	positive	ന്ജന ഓരു ലാലെത്തന ഫന അലംഗിലുമ ട്രേല്ര് കന്ദാപ്പോഇ ഫിലമ കലാക്കുംമ ഓരപ്പമേഗാ സൂപ്പര് ഹിത ആഗുമുരാപ്പ്	Njana Oru Lalethana Fana Alangiluma Trailer Kandapoei Filma Kalakumma Orapamega Superhita Agumurap
1513	1513	gopi anna polichu bgm BIG B ku shesham  veendum kidu	positive	ഗോപീ അന്നാ പോളിചു ബ്ഗ്മ ബിഗ ബ കു ശേഷമ  വേംദുമ കിഡു	Gopi anna polychu bgma biga ba ku vemduma kidu
1514	1514	Cinemayil Nalla oru content undd ennu manasilayi E padam hit aakum	positive	സിനേമഈല നല്ലാ ഓരു കണ്ടെന്റ് ഉന്ഡ്ദ എന്നു മാനസീലായീ ഏ പദമ ഹിത ആകുമ	Cinemaeela Nalla Oru Content Undda Manaseelaai Ae Padama Hita Akauma
1515	1515	Poliche...ithoru poli polikkum ...laletta ingalu muthaanu...	positive	പോളിചിതോരു പോളി പോലിക്കുംമ ലാലെട്ടാ ഇന്ഗാലു മുഥാനു	Polichitoru Poli Polikumma Laletta Ingalu Muthanu
1516	1516	Njan oru lalettan fan alla but ee teaser orupadishtamayi	positive	ന്ജന ഓരു ലാലെത്തന ഫന അല്ലാ ബുത ഈം ടീസര് ഓരുപദിഷ്തമയീ	Njana oru lalethana fana alla buta eam teaser orupadishtamayee
1517	1517	katttttttttta wtng aadhyamaaayi dileepinte flm wtng aaanu njn.	positive	കട്ടാ വിംഗ ആധ്യാമായീ ദിലീപിന്റ ഫ്ല്മ വിംഗ ആനു നജന	Dileep&#39;s film Winga Anu Najana is the theme of Katta Winga
1518	1518	Kidukkii mammukaaa kidukii odukathe mass bgm	positive	കിടുക്കീ മമ്മുകാ കിദുകീ ഓദുകാതേ മാസ ബ്ഗ്മ	Kidukkee mammuka kidukkee odukate masa bgma
1519	1519	Ente ponno pwoli super raju etta lalettan	positive	ആന്റ് പോനനോ പ്വോലി സൂപ്പര് രാജു എട്ടാ ലാലെത്തന	Ant Ponano Powli Super Raju Etta Lalethana
1520	1520	pwolich.... onnum parayanillaaa.... katta waiting....... ikkaaa.........BGM oru rekshayum illaaa	positive	പ്വോലീച ഓനനുംമ പരായനിലആ കട്ടാ വൈറ്റിങ് ഇക്കാബ്ഗ്മ ഓരു രേക്ഷയുംമ ഇല്ലാ	Policha Onanumma Parayanilaa Katta Whiting Ikabgma Oru Rekshayumma No
1521	1521	Katta waiting 28  FDFS  SON OF DEVIL	positive	കട്ടാ വൈറ്റിങ് 28  ഫ്ദ്ഫ്സ  സോന ഓഫ് ദേവില	Katta Whiting 28 Fdfsa Sona of Devila
1522	1522	Adaaar adaaar adaaaar what a trailer it was damn	positive	അദാര അദാര അദാര വെറ്റ് ആ ട്രേല്ര് ഇത് വാസ ഡാമ്ന	Adara Adara Adara Wet That Trailer It Wasa Damna
1523	1523	Thirakk koranjittu padathinu pokam ennanu vicharichath. But trailer kandath muthal FDFS sure	positive	തീരാക്ക് ഖുരന്ജീത്തു പദതീനും പോകമ എന്നാനു വിചരീചത ബുത ട്രേല്ര് കംദത മുഥല ഫ്ദ്ഫ്സ സുരേ	Thirak Kuranjeethu Padathinum Pokama Anu Vicharichatha Buta Trailer Kamdata Muthala Fdfsa Sure
1524	1524	Nte ponnnikkkka ingal njgal fansin oru oyivum tharillley	positive	നീം പോന്നീക്കാ ഇന്ഗല ന്ജ്ഗല് ഫംസീന ഓരു ഓയീവുമ ഥാരീല്ലേയ	Neem Ponnika Ingala Njgal Phamsina Oru Oyivuma Tharilleya
1525	1525	Kitti njangalak njagade aa pazhaya lalettane thirichu kitti	positive	കിത്തി ന്ജംഗലക ന്ജഗഡ ആ പഝ്ഹായാ ലാലെട്ടാനേ ഥീരീചു കിത്തി	Kithi njangalaka njagada aa pajhaya laletane theerichu kithi
1526	1526	Ithokke cheyyumpo mamookkakku	positive	ഇഥോക്കേ ചേയ്യുംമ്പോ മമൂക്കാക്കും	Ithoke cheyumpo mamookakkum
1527	1527	iyalith verthe parayuvaan puthumukha samvidhayakan aanenn	positive	ഇയലീത വേര്വ്വ് പരയുവാന പുഥുമുഖാ സംവിധായകന ആനേന	Iyalita Varvv Parayuana Puthumukha Director Anena
1528	1528	degrading illel manyamaayi odiyekkavinna movie anennu thonnunnu!!	neutral	ഡിഗ്രേഡിങ്ങ് ഇല്ലേല മാന്യമായീ ഓദീയേക്കവിന്നാ മോവീഏ അനേന്നു തോന്നുന്നു	There is no degradation and the movie looks decent
1529	1529	Ravle 7.30.k eneete pade repeat adich kanunnavark othukoodanulla sthalam	positive	രവല് 730ക ഇനീതേ പഡ് റേപേട ആദിച കനുംന്നാവാര്ക ഓതുകൂദാനുല്ലാ സ്ഥാലമ	Raval 730ka inite pad repeta adicha kanunnavarka othukudanulla sthalama
1530	1530	Triple strong aane makkale rajayum rajayude pillerum	positive	ത്രിപ്ല് സ്ട്രോംഗ് ആനേ മക്കാലേ രാജയഉംമ രാജയുദേ പിലഇരുമ	Triple Strong Ane Macaulay Rajayaumma Rajayude Pilairuma
1531	1531	Sunny chechiye Kannan vannavar Eveda onnu like adukku.	positive	സുനയ ചേചിയേ കന്നന വന്നാവര ഏവേദ ഓനനു ലീകേ അദുക്കു	Sunaya chechiye kannana vannavara aveda onanu leke aduku
